X1,country,date,sm_plf,pred_arr,sd_arr,showup
4676,IL,2020-08-10,14.0578681516729,54.4242243853808,109.317444668489,0.647401822774408
4702,BG,2020-08-10,83.1231505544006,83.1231505544006,137.606002097104,0.814932848572554
4714,PL,2020-08-10,2723.09445045388,2842.02967539486,125.807882362585,0.745061802422496
4722,ES,2020-08-10,398.856102779797,459.734166176799,139.068937555864,0.823596672406661
4754,BE,2020-08-11,830.666559377318,903.665313306228,132.860499942454,0.78682894663616
4773,RO,2020-08-11,1110.85621452908,1178.32808625306,136.516979192937,0.808483416687832
4781,CZ,2020-08-11,428.284731397536,439.617828760923,124.105914766945,0.734982377980572
4802,IL,2020-08-11,15.0986054062169,53.0404913040955,106.864622909063,0.632875675709692
4825,BG,2020-08-11,72.7146194244655,72.7146194244655,138.346739156013,0.819319655486935
4835,PL,2020-08-11,2669.14110342275,2809.90293519028,125.035533305354,0.740487782338272
4843,ES,2020-08-11,401.162148853252,464.018385440565,137.599947882345,0.814896994188266
4877,BE,2020-08-12,840.115003570586,896.034784957627,132.577711049212,0.785154208944473
4891,RO,2020-08-12,1147.53737933935,1195.38911262976,139.933669145912,0.82871780206081
4899,CZ,2020-08-12,425.535246540394,454.285548128654,122.260127440495,0.724051221629257
4917,IL,2020-08-12,14.7450865241035,49.7147490110363,100.164002547104,0.593193136027152
4962,PL,2020-08-12,2588.22426268181,2731.8133451848,122.043073592622,0.722765781257138
4971,ES,2020-08-12,401.493853029111,491.856819250691,138.72010851591,0.821530830518497
5002,BE,2020-08-13,880.032848389806,938.012806260073,135.441344593375,0.802113273271959
5020,RO,2020-08-13,1175.62568165153,1209.54959088398,141.591311547067,0.838534723003945
5030,CZ,2020-08-13,456.939740274249,459.655932481626,123.705438386669,0.7326106692441
5049,IL,2020-08-13,15.2410723561564,49.3996786885359,99.529206933866,0.589433737530912
5085,PL,2020-08-13,2554.66710896768,2709.03892833509,121.025632252232,0.716740271053056
5093,ES,2020-08-13,402.37732778002,497.300141698117,140.255307889061,0.830622617062854
5122,BE,2020-08-14,746.607590588181,856.229122206913,120.508300124787,0.713676517017242
5137,RO,2020-08-14,1127.59579056055,1204.3106191367,140.978031292627,0.834902743169433
5145,CZ,2020-08-14,381.615246656979,389.315078308734,107.910332196453,0.639068594880108
5159,IL,2020-08-14,16.5446160795544,44.9355556915317,90.5350062964807,0.536168113689263
5195,PL,2020-08-14,2509.67905654228,2667.04431045954,119.315184706254,0.706610626490064
5205,ES,2020-08-14,337.895688640636,426.657941749578,124.110979813774,0.735012374295976
5237,BE,2020-08-15,737.238229470153,789.315841610198,118.558883808044,0.702131647114431
5255,RO,2020-08-15,1102.26403543407,1143.26948511289,141.23191772258,0.836406314150513
5263,CZ,2020-08-15,383.526984743975,383.526984743975,105.130993227381,0.622608741467492
5282,IL,2020-08-15,13.4895473276073,33.5330106867572,67.5614507697664,0.400113691920555
5321,PL,2020-08-15,2518.78164959106,2672.25590642489,119.397364786564,0.707097314904249
5330,ES,2020-08-15,359.915034709785,390.359215052998,121.183810679588,0.717677038304655
5364,BE,2020-08-16,703.982849861894,757.257887201253,113.927036438569,0.674700833680175
5383,RO,2020-08-16,1090.05832684629,1136.25673397534,140.55169874897,0.832377908576854
5393,CZ,2020-08-16,388.474861986358,388.474861986358,102.2702974313,0.605667075126844
5407,IL,2020-08-16,15.0336236687195,31.9552166686546,64.3825518073489,0.38128755681535
5449,PL,2020-08-16,2482.77513732282,2618.04689033815,118.007639294441,0.698867056508756
5458,ES,2020-08-16,390.870193483162,390.870193483162,117.188625690455,0.694016678769819
5489,BE,2020-08-17,706.724117046037,737.221628540145,110.98288605062601,0.657264930989107
5504,RO,2020-08-17,1071.20877762262,1091.33008086645,139.122893578103,0.82391621177435
5513,CZ,2020-08-17,383.991086911197,383.991086911197,95.5975792013944,0.566149777974489
5528,IL,2020-08-17,18.2843059618241,28.4204365934093,68.8275682024778,0.407611916346397
5564,PL,2020-08-17,2471.20012926825,2583.3677372364,117.993635095136,0.698784120576763
5572,ES,2020-08-17,373.816204343809,373.816204343809,110.496230819246,0.654382852242992
5618,RO,2020-08-18,1070.13406126907,1070.13406126907,138.17862694802,0.818324058213182
5640,IL,2020-08-18,24.2203767123127,28.4253539793603,73.0311972177709,0.432506727005583
5674,PL,2020-08-18,2418.94762987905,2710.59201862228,116.81049698551,0.691777317855675
5729,RO,2020-08-19,1029.75175291674,1029.75175291674,134.656011657931,0.797462359820464
5752,IL,2020-08-19,24.7422892940357,28.0421294513326,72.7490658341095,0.430835883229477
5784,PL,2020-08-19,2407.00986145571,2407.00986145571,117.056581715617,0.693234685463485
5840,RO,2020-08-20,947.937104963555,947.937104963555,128.802349709724,0.762795693153798
5864,IL,2020-08-20,33.8092235428385,33.8092235428385,81.0591174983181,0.480049827180263
5902,PL,2020-08-20,2424.86094376915,2424.86094376915,117.730951293474,0.69722844963582
5955,RO,2020-08-21,959.111146123319,959.111146123319,129.724137622929,0.768254722835935
5975,IL,2020-08-21,41.1092451169113,41.1092451169113,89.816438594266,0.531912598555229
6011,PL,2020-08-21,2428.06102202689,2428.06102202689,119.42170722043,0.707241476123011
6070,RO,2020-08-22,951.469237467008,951.469237467008,127.4942277991,0.755048709020413
6098,IL,2020-08-22,44.0183088137404,44.0183088137404,96.7085052522803,0.572728925085841
6134,PL,2020-08-22,2407.77448376479,2407.77448376479,120.622361366735,0.714352012645312
6192,RO,2020-08-23,938.300054819544,938.300054819544,128.052274414094,0.75835358315862
6211,IL,2020-08-23,42.4480548951705,42.4480548951705,99.1564274479386,0.587226055862042
6243,PL,2020-08-23,2418.85027204989,2418.85027204989,123.688317490337,0.732509275550474
6299,RO,2020-08-24,916.850659494438,916.850659494438,125.632713900606,0.744024416468938
6320,IL,2020-08-24,40.7833703569814,40.7833703569814,86.5449062067402,0.512537868041059
6351,PL,2020-08-24,2254.44678376774,2254.44678376774,117.617067138085,0.696554002753096
6401,RO,2020-08-25,823.770979089545,823.770979089545,119.735439196768,0.709099465522235
6427,IL,2020-08-25,47.791475972006,47.791475972006,86.9061838944587,0.51467743354468
6457,PL,2020-08-25,2192.27728965763,2192.27728965763,118.919164206466,0.704265306452658
6507,RO,2020-08-26,779.526248557454,779.526248557454,115.869188587042,0.686202683589308
6527,IL,2020-08-26,53.3768680235634,53.3768680235634,97.0629137062692,0.574827809484529
6561,PL,2020-08-26,2209.43662145945,2225.82122216355,122.965003150307,0.728225649788875
6611,RO,2020-08-27,741.785711359104,742.156359952625,111.848816369867,0.662393159779784
6636,IL,2020-08-27,53.4965065361029,53.4965065361029,95.517077592959,0.565673029837946
6671,PL,2020-08-27,2123.29077453034,2123.29077453034,120.323485292852,0.712582003150464
6726,RO,2020-08-28,753.009990416178,753.009990416178,112.408417624271,0.665707240832691
6751,IL,2020-08-28,59.4225638014234,59.4225638014234,93.4000564184606,0.553135567300484
6787,PL,2020-08-28,2118.58087043189,2118.58087043189,121.195440875468,0.717745914868997
6846,RO,2020-08-29,776.7294037156,776.7294037156,115.497036935283,0.683998720091734
6870,IL,2020-08-29,77.3381244965977,77.3381244965977,105.193148255507,0.622976837141754
6904,PL,2020-08-29,1923.11563027143,1988.6543288617,111.050972260752,0.657668152420735
6958,RO,2020-08-30,797.829680915301,797.829680915301,114.73734654553,0.679499667405659
6977,IL,2020-08-30,80.4853783884401,80.4853783884401,103.743584158714,0.614392201438474
7015,PL,2020-08-30,1825.2143205009,1909.94225116729,107.130004851145,0.634447325628479
7067,RO,2020-08-31,837.078803163793,837.078803163793,118.692214367178,0.702921259854433
7091,IL,2020-08-31,110.400865224299,110.400865224299,119.608300606927,0.708346522979002
7130,PL,2020-08-31,1895.52957709898,1991.43274314471,111.700863889174,0.661516952821462
7186,RO,2020-09-01,894.922215322075,894.922215322075,123.328506568496,0.730378396555267
7209,IL,2020-09-01,111.950608427414,111.950608427414,121.845705387035,0.721596923565287
7237,NL,2020-09-01,1667.28545774139,1667.28545774139,140.694923318812,0.833226115812786
7242,PL,2020-09-01,1978.89722858316,2103.03915730294,117.039560215235,0.693133880414417
7298,RO,2020-09-02,916.934411226088,916.934411226088,123.693994951876,0.732542898719769
7321,IL,2020-09-02,122.854720102417,122.854720102417,123.585515586281,0.731900460184613
7347,NL,2020-09-02,1832.92345741874,1832.92345741874,135.07002307123,0.799914225983562
7354,PL,2020-09-02,1899.72522582842,1997.33433728225,112.031888457167,0.663477352731573
7404,RO,2020-09-03,953.105704931007,953.105704931007,125.704181060464,0.744447660624531
7425,IL,2020-09-03,132.346010380525,132.346010380525,126.052849006622,0.746512548479994
7454,NL,2020-09-03,1884.88313706565,1884.88313706565,134.000337717625,0.793579315303762
7460,PL,2020-09-03,1842.30508839474,2008.20234683318,112.641482760452,0.667087503556961
7514,RO,2020-09-04,948.306436726138,948.306436726138,124.667799617963,0.738309982992211
7539,IL,2020-09-04,138.332180396328,138.332180396328,123.215655850152,0.729710069912809
7567,NL,2020-09-04,1881.61166754645,1881.61166754645,134.180700204195,0.794647461407249
7573,PL,2020-09-04,1660.26183198853,1774.96842240145,99.5592278176375,0.589611527772295
7626,RO,2020-09-05,918.048078867271,918.048078867271,122.529711737896,0.725647758815593
7653,IL,2020-09-05,139.146232771399,139.146232771399,121.738990834536,0.720964936639374
7688,NL,2020-09-05,1670.42130071985,1670.42130071985,119.113195233294,0.70541440064183
7695,PL,2020-09-05,1827.76007506848,1956.02373102711,109.714747482978,0.649754736960001
7755,RO,2020-09-06,904.307685343057,904.307685343057,122.311720702109,0.724356768211626
7779,IL,2020-09-06,137.588784241608,137.588784241608,119.229097444718,0.70610079889388
7815,NL,2020-09-06,1536.22464398157,1536.22464398157,109.610122789623,0.649135126637146
7822,PL,2020-09-06,1913.05765240402,2042.9495757533,114.590479281421,0.67862988733736
7882,RO,2020-09-07,857.17935349364,857.17935349364,117.770189123449,0.697460824649015
7907,IL,2020-09-07,121.565700931248,121.565700931248,115.691927355963,0.685152903799302
7932,NL,2020-09-07,1302.7975166472,1302.7975166472,95.5683545284365,0.565976703067732
7938,PL,2020-09-07,1963.32990070882,2090.56280701697,118.008400400298,0.698871563944152
7988,RO,2020-09-08,875.537168484611,875.537168484611,120.264460237095,0.712232443857325
8010,IL,2020-09-08,126.155113469616,126.155113469616,114.001537381387,0.675142044562164
8036,NL,2020-09-08,1182.33737443447,1182.33737443447,89.041750969237,0.527324728960898
8041,PL,2020-09-08,1918.26735963983,2001.77602555383,116.049326776335,0.687269501355248
8091,RO,2020-09-09,914.342881016663,914.342881016663,127.296068604061,0.753875166915977
8114,IL,2020-09-09,115.335517289357,115.335517289357,108.452953502713,0.642282116965394
8144,NL,2020-09-09,985.713517010013,985.713517010013,79.0865435743275,0.468367812861125
8151,PL,2020-09-09,2025.74447219295,2098.06931702188,122.82797567249,0.727414143087649
8204,RO,2020-09-10,913.661511484419,913.661511484419,129.488998904338,0.76686217990299
8225,IL,2020-09-10,117.040381261288,117.040381261288,104.250560475112,0.617394626095716
8254,NL,2020-09-10,822.033970444494,822.033970444494,70.6489831808797,0.418398734320618
8260,PL,2020-09-10,2054.82382239215,2090.43508078561,124.215212109652,0.735629660755131
8314,RO,2020-09-11,879.008238916149,879.008238916149,129.435461431106,0.76654511927408
8341,IL,2020-09-11,108.760161053746,108.760161053746,107.92222832386,0.639139046349142
8369,NL,2020-09-11,687.26648417629394,687.26648417629394,63.0749065269594,0.373543395390485
8374,PL,2020-09-11,2173.67517723515,2232.35335773044,132.648102006579,0.785571079593476
8427,RO,2020-09-12,869.44654935386,869.44654935386,129.36513505718,0.766128631102344
8449,IL,2020-09-12,105.985589053364,105.985589053364,103.80663423054,0.614765597757335
8478,NL,2020-09-12,728.679567623027,728.679567623027,69.3806628109431,0.410887463618591
8484,PL,2020-09-12,2163.71749427514,2235.92600904941,131.761525592014,0.78032058010953
8538,RO,2020-09-13,846.078035581146,846.078035581146,130.266418728261,0.771466230176895
8561,IL,2020-09-13,128.45428472412,128.45428472412,109.823947211349,0.650401441641113
8589,NL,2020-09-13,650.79056022249,650.79056022249,68.6197649001221,0.406381259728584
8596,PL,2020-09-13,2119.50757365667,2119.50757365667,130.712488405878,0.774107952394694
8651,RO,2020-09-14,866.434559224878,866.434559224878,134.363223877322,0.795728406530326
8707,NL,2020-09-14,622.781207832541,622.781207832541,72.5599611643669,0.429715964004711
8711,PL,2020-09-14,2111.92767220511,2111.92767220511,130.592528871402,0.773397525787902
8759,RO,2020-09-15,818.207691144788,833.080430174458,133.394875033253,0.789993632829451
8806,NL,2020-09-15,590.79125260864,591.950481734511,72.9456823370431,0.432000289173768
8810,PL,2020-09-15,2101.86325114586,2101.86325114586,128.53123027819,0.761190064567282
8856,RO,2020-09-16,803.818568280324,824.102857009209,132.216122019441,0.783012799605102
8905,NL,2020-09-16,614.145188306065,644.367854065286,83.2182875385718,0.492836904521662
8912,PL,2020-09-16,2101.52714613329,2101.52714613329,129.024666396961,0.764112301211978
8962,RO,2020-09-17,834.221914699658,834.221914699658,138.17845950003,0.818323066549552
9010,NL,2020-09-17,599.577154728695,605.334990747384,87.3744125838592,0.517450386278001
9018,PL,2020-09-17,2100.64056597866,2100.64056597866,129.434131736487,0.766537244531649
9073,RO,2020-09-18,800.678357652193,824.657694276271,138.24033845391,0.818689527251731
9127,NL,2020-09-18,574.62197110018,618.902647027287,89.3327761605833,0.529048243811819
9134,PL,2020-09-18,2006.20272799257,2006.20272799257,122.11290090297,0.723179313865184
9186,RO,2020-09-19,805.133552302549,839.051179887309,140.653170270325,0.832978845125309
9240,NL,2020-09-19,572.337119593172,649.142164107818,93.6975660407598,0.554897484370111
9246,PL,2020-09-19,1985.95731178322,1985.95731178322,122.951003280532,0.728142739497303
9299,RO,2020-09-20,776.758365141744,839.250077614205,140.686512212412,0.833176303400584
9350,NL,2020-09-20,576.651751336904,682.784626221476,98.5535390308992,0.583655618762048
9357,PL,2020-09-20,1998.4179003405,1998.4179003405,122.898482758649,0.727831701476768
9416,RO,2020-09-21,742.274034976998,842.417936764131,140.153364996655,0.830018888951914
9464,NL,2020-09-21,564.971254111104,704.28552849531,100.996680529047,0.598124437201713
9469,PL,2020-09-21,1947.97620846617,1947.97620846617,120.675434586016,0.714666323860753
9516,RO,2020-09-22,719.220465865476,800.944347563587,139.820886484019,0.828049878463542
9566,NL,2020-09-22,563.334875190819,671.122668712777,104.007477205214,0.615955033791899
9573,PL,2020-09-22,1953.90024750705,1953.90024750705,122.989106584374,0.728368395598539
9623,RO,2020-09-23,699.239321826228,793.54313673327,138.603637218209,0.820841062013013
9667,NL,2020-09-23,559.273317702906,661.397861102008,106.828563516519,0.63266212409831
9672,PL,2020-09-23,1893.78986102127,1893.78986102127,122.019057065729,0.722623550130766
9722,RO,2020-09-24,666.420320249899,788.404768191331,138.973496066533,0.823031447027046
9772,NL,2020-09-24,541.60961737884,671.572780345259,109.394539290809,0.647858393993828
9778,PL,2020-09-24,1855.04964179483,1855.04964179483,122.693138165609,0.726615605873415
9827,RO,2020-09-25,685.974174183643,787.775380171553,139.024529089827,0.823333675755522
9882,NL,2020-09-25,516.788450312077,652.232584640586,109.705187997617,0.649698123596361
9890,PL,2020-09-25,1870.45041027001,1870.45041027001,127.839286326913,0.757092221110793
9940,RO,2020-09-26,688.128987015997,778.814688827205,137.443169826993,0.813968520246034
9995,NL,2020-09-26,508.244900762166,659.330420300041,110.89904033455,0.656768378315518
10002,PL,2020-09-26,1821.092656098,1821.092656098,127.427911077817,0.754655966888825
10057,RO,2020-09-27,671.613870642353,771.438270866974,136.141398968062,0.806259148430196
10110,NL,2020-09-27,493.722216030954,657.732232126753,110.630225899124,0.655176400420223
10117,PL,2020-09-27,1758.59715642202,1758.59715642202,127.274262415584,0.753746025897264
10215,NL,2020-09-28,481.250113212806,611.151310874315,113.403618001174,0.671601035185335
10221,PL,2020-09-28,1730.46968310946,1730.46968310946,126.587255698184,0.749677421819915
10315,NL,2020-09-29,486.678900708466,609.0006695973,115.930938601676,0.686568380685058
10319,PL,2020-09-29,1668.22800582626,1668.22800582626,125.36257058948,0.742424568681023
10422,NL,2020-09-30,457.365205737008,609.671157591955,116.058574426104,0.687324267960295
10429,PL,2020-09-30,1499.87201997488,1499.87201997488,123.713346674521,0.73265750385486
10525,NL,2020-10-01,441.096837590964,558.006301982016,117.135879679788,0.69370430535537
10532,PL,2020-10-01,1254.77187138451,1360.00224060424,122.926026204162,0.727994819786788
10633,NL,2020-10-02,429.638161884913,570.423397928859,119.742458586935,0.70914103588644
10640,PL,2020-10-02,1157.5535013492,1427.415748362,131.026934367123,0.775970170168729
10749,NL,2020-10-03,418.427113883307,560.961792761309,117.756292049842,0.697378523138844
10867,NL,2020-10-04,403.777801670312,560.342127593847,119.764390060154,0.709270918868804
