eb_type,country,isCtryFlagged,isCtryGrey,color,prev,num_pos,num_tested,num_arrivals,p0,S0,date,eb_prev_old,alpha,beta,alpha.post,beta.post,eb_prev,h,hm
MW,MW,TRUE,FALSE,black,0,0,3,8,0.003846211165687121,440.66692662724967,2020-08-04,0.0037226106039349224,1.694898053542755,438.9720285737069,1.694898053542755,441.9720285737069,0.003820203742540262,0.0038288337158062726,0.0015697988978695442
MX,MX,TRUE,FALSE,black,0,0,4,9,0.003846211165687121,440.66692662724967,2020-08-04,0.0037037751932345268,1.694898053542755,438.9720285737069,1.694898053542755,442.9720285737069,0.00381161258472352,0.003820203742540262,0.0015662606605035022
MY,MY,TRUE,FALSE,black,NA,0,0,1,0.003846211165687121,440.66692662724967,2020-08-04,0.003780284085394573,1.694898053542755,438.9720285737069,1.694898053542755,438.9720285737069,0.0038462111656871207,0.0038549591768127062,0.0015805101804527832
NA_,NA_,TRUE,FALSE,black,0,0,8,26,0.003846211165687121,440.66692662724967,2020-08-04,0.003630301781907195,1.694898053542755,438.9720285737069,1.694898053542755,446.9720285737069,0.0037776309171789436,0.003786069402786178,0.0015522657855878697
NC,NC,TRUE,FALSE,black,0,0,5,11,0.003846211165687121,440.66692662724967,2020-08-04,0.0036851294272302543,1.694898053542755,438.9720285737069,1.694898053542755,443.9720285737069,0.0038030599810704524,0.00381161258472352,0.0015627383372392482
NE,NE,TRUE,FALSE,black,0,0,9,31,0.003846211165687121,440.66692662724967,2020-08-04,0.0036123866576808403,1.694898053542755,438.9720285737069,1.694898053542755,447.9720285737069,0.003769229963732104,0.0037776309171789436,0.00154880605701537
NF,NF,TRUE,FALSE,black,0,0,2,3,0.003846211165687121,440.66692662724967,2020-08-04,0.0037416385674134845,1.694898053542755,438.9720285737069,1.694898053542755,440.9720285737069,0.0038288337158062726,0.003837502768173505,0.0015733531574330963
NG,NG,TRUE,FALSE,black,0,0,1,4,0.003846211165687121,440.66692662724967,2020-08-04,0.003760862051515881,1.694898053542755,438.9720285737069,1.694898053542755,439.9720285737069,0.003837502768173505,0.0038462111656871207,0.0015769235482710816
NI,NI,TRUE,FALSE,black,0,0,1,1,0.003846211165687121,440.66692662724967,2020-08-04,0.003760862051515881,1.694898053542755,438.9720285737069,1.694898053542755,439.9720285737069,0.003837502768173505,0.0038462111656871207,0.0015769235482710816
NL*,NL,FALSE,TRUE,grey,7.6103500761035e-4,1,1314,25366,0.008847869187041033,115.7686008621471,2020-08-04,0.001501347245323593,1.0243054363950432,114.74429542575206,2.0243054363950432,1427.7442954257522,0.0014158273130172195,0.0014168182553658706,7.16914856455382e-4
NO,NO,FALSE,FALSE,white,0,0,353,610,0.0020211940989164033,50.874483757979064,2020-08-04,3.182229334945745e-4,0.10282720635704569,50.771656551622016,0.10282720635704569,403.771656551622,2.5460188868644813e-4,2.5523385198755256e-4,-0.002226928807389841
NR,NR,TRUE,FALSE,black,0,0,21,38,0.003846211165687121,440.66692662724967,2020-08-04,0.0034104259141796455,1.694898053542755,438.9720285737069,1.694898053542755,459.9720285737069,0.0036712572544994482,0.0036792266941147,0.0015084609147663736
NZ,NZ,FALSE,FALSE,white,0,0,237,5171,0.0020211940989164033,50.874483757979064,2020-08-04,4.4658261019343685e-4,0.10282720635704569,50.771656551622016,0.10282720635704569,287.771656551622,3.5719458360711903e-4,3.584397085792949e-4,-0.0031274053442823862
OM,OM,TRUE,FALSE,black,0,0,6,17,0.003846211165687121,440.66692662724967,2020-08-04,0.00366667045610689,1.694898053542755,438.9720285737069,1.694898053542755,444.9720285737069,0.003794545672635335,0.0038030599810704524,0.0015592318209512528
PA,PA,TRUE,FALSE,black,0,0,1,1,0.003846211165687121,440.66692662724967,2020-08-04,0.003760862051515881,1.694898053542755,438.9720285737069,1.694898053542755,439.9720285737069,0.003837502768173505,0.0038462111656871207,0.0015769235482710816
PE,PE,TRUE,FALSE,black,0,0,3,8,0.003846211165687121,440.66692662724967,2020-08-04,0.0037226106039349224,1.694898053542755,438.9720285737069,1.694898053542755,441.9720285737069,0.003820203742540262,0.0038288337158062726,0.0015697988978695442
PF,PF,TRUE,FALSE,black,0,0,6,9,0.003846211165687121,440.66692662724967,2020-08-04,0.00366667045610689,1.694898053542755,438.9720285737069,1.694898053542755,444.9720285737069,0.003794545672635335,0.0038030599810704524,0.0015592318209512528
PH,PH,TRUE,FALSE,black,0,0,8,14,0.003846211165687121,440.66692662724967,2020-08-04,0.003630301781907195,1.694898053542755,438.9720285737069,1.694898053542755,446.9720285737069,0.0037776309171789436,0.003786069402786178,0.0015522657855878697
PK,PK,TRUE,FALSE,black,0,0,4,7,0.003846211165687121,440.66692662724967,2020-08-04,0.0037037751932345268,1.694898053542755,438.9720285737069,1.694898053542755,442.9720285737069,0.00381161258472352,0.003820203742540262,0.0015662606605035022
PL,PL,FALSE,FALSE,white,5.491488193300384e-4,1,1821,29221,0.0020211940989164033,50.874483757979064,2020-08-04,6.029280086141169e-4,0.10282720635704569,50.771656551622016,1.1028272063570457,1870.771656551622,5.891565999355937e-4,5.894715096770276e-4,5.496210849511359e-5
PR,PR,TRUE,FALSE,black,0,0,1,1,0.003846211165687121,440.66692662724967,2020-08-04,0.003760862051515881,1.694898053542755,438.9720285737069,1.694898053542755,439.9720285737069,0.003837502768173505,0.0038462111656871207,0.0015769235482710816
PS,PS,TRUE,FALSE,black,0,0,4,6,0.003846211165687121,440.66692662724967,2020-08-04,0.0037037751932345268,1.694898053542755,438.9720285737069,1.694898053542755,442.9720285737069,0.00381161258472352,0.003820203742540262,0.0015662606605035022
PT,PT,FALSE,FALSE,white,0,0,21,63,0.0020211940989164033,50.874483757979064,2020-08-04,0.0017941644381958774,0.10282720635704569,50.771656551622016,0.10282720635704569,71.77165655162202,0.0014306496684316074,0.0014508353487014906,-0.012658614864929446
PW,PW,TRUE,FALSE,black,0,0,1,4,0.003846211165687121,440.66692662724967,2020-08-04,0.003760862051515881,1.694898053542755,438.9720285737069,1.694898053542755,439.9720285737069,0.003837502768173505,0.0038462111656871207,0.0015769235482710816
QA,QA,TRUE,FALSE,black,0,0,5,8,0.003846211165687121,440.66692662724967,2020-08-04,0.0036851294272302543,1.694898053542755,438.9720285737069,1.694898053542755,443.9720285737069,0.0038030599810704524,0.00381161258472352,0.0015627383372392482
RE,RE,TRUE,FALSE,black,NA,0,0,1,0.003846211165687121,440.66692662724967,2020-08-04,0.003780284085394573,1.694898053542755,438.9720285737069,1.694898053542755,438.9720285737069,0.0038462111656871207,0.0038549591768127062,0.0015805101804527832
RO*,RO,FALSE,TRUE,grey,0.003735325506937033,7,1874,10353,0.008847869187041033,115.7686008621471,2020-08-04,0.004061016341534605,1.0243054363950432,114.74429542575206,8.024305436395043,1981.7442954257522,0.0040327832256063295,0.004034811004616848,0.0035319872977429096
RS,RS,TRUE,FALSE,black,0,0,1,2,0.003846211165687121,440.66692662724967,2020-08-04,0.003760862051515881,1.694898053542755,438.9720285737069,1.694898053542755,439.9720285737069,0.003837502768173505,0.0038462111656871207,0.0015769235482710816
RU,RU,TRUE,FALSE,black,0,0,4,9,0.003846211165687121,440.66692662724967,2020-08-04,0.0037037751932345268,1.694898053542755,438.9720285737069,1.694898053542755,442.9720285737069,0.00381161258472352,0.003820203742540262,0.0015662606605035022
RW,RW,FALSE,FALSE,white,0.002699055330634278,2,741,9824,0.0020211940989164033,50.874483757979064,2020-08-04,0.002688831204423996,0.10282720635704569,50.771656551622016,2.1028272063570457,789.7716565516221,0.002655505701329977,0.002658863384193523,0.0013944402417900353
SB,SB,TRUE,FALSE,black,0,0,1,2,0.003846211165687121,440.66692662724967,2020-08-04,0.003760862051515881,1.694898053542755,438.9720285737069,1.694898053542755,439.9720285737069,0.003837502768173505,0.0038462111656871207,0.0015769235482710816
SC,SC,TRUE,FALSE,black,NA,0,0,1,0.003846211165687121,440.66692662724967,2020-08-04,0.003780284085394573,1.694898053542755,438.9720285737069,1.694898053542755,438.9720285737069,0.0038462111656871207,0.0038549591768127062,0.0015805101804527832
SE,SE,FALSE,FALSE,white,5.997001499250374e-4,2,3335,15770,0.0020211940989164033,50.874483757979064,2020-08-04,6.286745447937253e-4,0.10282720635704569,50.771656551622016,2.1028272063570457,3383.771656551622,6.210588184660406e-4,6.212422990711402e-4,3.258103695273974e-4
SI,SI,FALSE,FALSE,white,0,0,18,146,0.0020211940989164033,50.874483757979064,2020-08-04,0.0018726476771812103,0.10282720635704569,50.771656551622016,0.10282720635704569,68.77165655162202,0.0014929651845867118,0.0015149611557076148,-0.013218115909979001
SK,SK,FALSE,FALSE,white,0,0,4,11,0.0020211940989164033,50.874483757979064,2020-08-04,0.002352977050932119,0.10282720635704569,50.771656551622016,0.10282720635704569,54.771656551622016,0.0018738619357324528,0.0019086439290811115,-0.01665301885162062
SL,SL,TRUE,FALSE,black,0,0,22,37,0.003846211165687121,440.66692662724967,2020-08-04,0.0033946104686236704,1.694898053542755,438.9720285737069,1.694898053542755,460.9720285737069,0.0036633222648919956,0.0036712572544994482,0.0015051934922421166
SM,SM,FALSE,FALSE,white,0,0,135,1626,0.0020211940989164033,50.874483757979064,2020-08-04,6.920351024352781e-4,0.10282720635704569,50.771656551622016,0.10282720635704569,185.77165655162202,5.532077576120321e-4,5.562001000184415e-4,-0.004852875179992128
SN,SN,TRUE,FALSE,black,0,0,229,413,0.003846211165687121,440.66692662724967,2020-08-04,0.001731998956478613,1.694898053542755,438.9720285737069,1.694898053542755,667.9720285737069,0.0025309567878453254,0.0025347418663157254,0.0010392289881119361
SO,SO,TRUE,FALSE,black,0.025974025974025976,10,385,15408,0.003846211165687121,440.66692662724967,2020-08-04,0.018546989257684016,1.694898053542755,438.9720285737069,11.694898053542754,813.9720285737069,0.014164183736067777,0.01418135937786779,0.012968748604097786
SS,SS,TRUE,FALSE,black,NA,0,0,2,0.003846211165687121,440.66692662724967,2020-08-04,0.003780284085394573,1.694898053542755,438.9720285737069,1.694898053542755,438.9720285737069,0.0038462111656871207,0.0038549591768127062,0.0015805101804527832
ST,ST,TRUE,FALSE,black,0,0,2,2,0.003846211165687121,440.66692662724967,2020-08-04,0.0037416385674134845,1.694898053542755,438.9720285737069,1.694898053542755,440.9720285737069,0.0038288337158062726,0.003837502768173505,0.0015733531574330963
SV,SV,TRUE,FALSE,black,0,0,2,7,0.003846211165687121,440.66692662724967,2020-08-04,0.0037416385674134845,1.694898053542755,438.9720285737069,1.694898053542755,440.9720285737069,0.0038288337158062726,0.003837502768173505,0.0015733531574330963
SY,SY,TRUE,FALSE,black,0,0,2,3,0.003846211165687121,440.66692662724967,2020-08-04,0.0037416385674134845,1.694898053542755,438.9720285737069,1.694898053542755,440.9720285737069,0.0038288337158062726,0.003837502768173505,0.0015733531574330963
SZ,SZ,TRUE,FALSE,black,0,0,2,7,0.003846211165687121,440.66692662724967,2020-08-04,0.0037416385674134845,1.694898053542755,438.9720285737069,1.694898053542755,440.9720285737069,0.0038288337158062726,0.003837502768173505,0.0015733531574330963
TD,TD,TRUE,FALSE,black,0,0,2,7,0.003846211165687121,440.66692662724967,2020-08-04,0.0037416385674134845,1.694898053542755,438.9720285737069,1.694898053542755,440.9720285737069,0.0038288337158062726,0.003837502768173505,0.0015733531574330963
TF,TF,TRUE,FALSE,black,0,0,2,5,0.003846211165687121,440.66692662724967,2020-08-04,0.0037416385674134845,1.694898053542755,438.9720285737069,1.694898053542755,440.9720285737069,0.0038288337158062726,0.003837502768173505,0.0015733531574330963
TG,TG,TRUE,FALSE,black,NA,0,0,1,0.003846211165687121,440.66692662724967,2020-08-04,0.003780284085394573,1.694898053542755,438.9720285737069,1.694898053542755,438.9720285737069,0.0038462111656871207,0.0038549591768127062,0.0015805101804527832
TH,TH,FALSE,FALSE,white,0.06060606060606061,2,33,61,0.0020211940989164033,50.874483757979064,2020-08-04,0.025465329907229328,0.10282720635704569,50.771656551622016,2.1028272063570457,81.77165655162202,0.02507111951263726,0.025373638676266116,0.01330719850488199
TJ,TJ,TRUE,FALSE,black,0,0,1,4,0.003846211165687121,440.66692662724967,2020-08-04,0.003760862051515881,1.694898053542755,438.9720285737069,1.694898053542755,439.9720285737069,0.003837502768173505,0.0038462111656871207,0.0015769235482710816
TL,TL,TRUE,FALSE,black,0,0,284,607,0.003846211165687121,440.66692662724967,2020-08-04,0.0015325597260409092,1.694898053542755,438.9720285737069,1.694898053542755,722.9720285737069,0.0023388649202346827,0.002342096883495924,9.602456986412575e-4
TN,TN,FALSE,FALSE,white,0,0,7,20,0.0020211940989164033,50.874483757979064,2020-08-04,0.0022303866552517352,0.10282720635704569,50.771656551622016,0.10282720635704569,57.771656551622016,0.0017767278372114908,0.00180796729152939,-0.015774609884122028
TO,TO,TRUE,FALSE,black,0,0,4,4,0.003846211165687121,440.66692662724967,2020-08-04,0.0037037751932345268,1.694898053542755,438.9720285737069,1.694898053542755,442.9720285737069,0.00381161258472352,0.003820203742540262,0.0015662606605035022
TT,TT,TRUE,FALSE,black,0,0,3,9,0.003846211165687121,440.66692662724967,2020-08-04,0.0037226106039349224,1.694898053542755,438.9720285737069,1.694898053542755,441.9720285737069,0.003820203742540262,0.0038288337158062726,0.0015697988978695442
TV,TV,TRUE,FALSE,black,0,0,2,2,0.003846211165687121,440.66692662724967,2020-08-04,0.0037416385674134845,1.694898053542755,438.9720285737069,1.694898053542755,440.9720285737069,0.0038288337158062726,0.003837502768173505,0.0015733531574330963
TW,TW,TRUE,FALSE,black,0,0,7,30,0.003846211165687121,440.66692662724967,2020-08-04,0.003648395486864018,1.694898053542755,438.9720285737069,1.694898053542755,445.9720285737069,0.003786069402786178,0.003794545672635335,0.0015557410054733197
TZ,TZ,TRUE,FALSE,black,0,0,47,69,0.003846211165687121,440.66692662724967,2020-08-04,0.0030419440974163393,1.694898053542755,438.9720285737069,1.694898053542755,485.9720285737069,0.0034755238893579054,0.0034826653729870564,0.001427871950039035
UA,UA,TRUE,FALSE,black,0.041666666666666664,1,24,37,0.003846211165687121,440.66692662724967,2020-08-04,0.007958181580444309,1.694898053542755,438.9720285737069,2.694898053542755,461.9720285737069,0.005799633886369904,0.00581214207609255,0.0036554215023952195
UG,UG,TRUE,FALSE,black,0,0,38,52,0.003846211165687121,440.66692662724967,2020-08-04,0.003160134488398335,1.694898053542755,438.9720285737069,1.694898053542755,476.9720285737069,0.003540871447888055,0.0035482842940586907,0.0014547753147770746
US,US,TRUE,FALSE,black,0,0,404,801,0.003846211165687121,440.66692662724967,2020-08-04,0.0012248368605478062,1.694898053542755,438.9720285737069,1.694898053542755,842.9720285737069,0.002006587448984742,0.002008965860874143,8.236639740291443e-4
UY,UY,FALSE,FALSE,white,0.0016313213703099511,2,1226,1963,0.0020211940989164033,50.874483757979064,2020-08-04,0.0016672879669232794,0.10282720635704569,50.771656551622016,2.1028272063570457,1274.771656551622,0.0016468550614060348,0.0016481458271375945,8.643696698979061e-4
UZ,UZ,TRUE,FALSE,black,0,0,4,8,0.003846211165687121,440.66692662724967,2020-08-04,0.0037037751932345268,1.694898053542755,438.9720285737069,1.694898053542755,442.9720285737069,0.00381161258472352,0.003820203742540262,0.0015662606605035022
VA,VA,FALSE,FALSE,white,0,0,109,831,0.0020211940989164033,50.874483757979064,2020-08-04,8.047857643858128e-4,0.10282720635704569,50.771656551622016,0.10282720635704569,159.77165655162202,6.431745950949084e-4,6.472229141193446e-4,-0.005647054029202447
VN,VN,TRUE,FALSE,black,0,0,5,16,0.003846211165687121,440.66692662724967,2020-08-04,0.0036851294272302543,1.694898053542755,438.9720285737069,1.694898053542755,443.9720285737069,0.0038030599810704524,0.00381161258472352,0.0015627383372392482
VU,VU,TRUE,FALSE,black,0.2,1,5,15,0.003846211165687121,440.66692662724967,2020-08-04,0.00871938907623158,1.694898053542755,438.9720285737069,2.694898053542755,442.9720285737069,0.006046888141189652,0.006060486832207792,0.00381161258472352
WF,WF,TRUE,FALSE,black,0,0,5,6,0.003846211165687121,440.66692662724967,2020-08-04,0.0036851294272302543,1.694898053542755,438.9720285737069,1.694898053542755,443.9720285737069,0.0038030599810704524,0.00381161258472352,0.0015627383372392482
WS,WS,TRUE,FALSE,black,0,0,4,9,0.003846211165687121,440.66692662724967,2020-08-04,0.0037037751932345268,1.694898053542755,438.9720285737069,1.694898053542755,442.9720285737069,0.00381161258472352,0.003820203742540262,0.0015662606605035022
XK,XK,TRUE,FALSE,black,0,0,8,17,0.003846211165687121,440.66692662724967,2020-08-04,0.003630301781907195,1.694898053542755,438.9720285737069,1.694898053542755,446.9720285737069,0.0037776309171789436,0.003786069402786178,0.0015522657855878697
ZA,ZA,TRUE,FALSE,black,0,0,59,89,0.003846211165687121,440.66692662724967,2020-08-04,0.0028974559627709152,1.694898053542755,438.9720285737069,1.694898053542755,497.9720285737069,0.0033920557139599213,0.0033988579611771213,0.0013935114130041088
ZM,ZM,TRUE,FALSE,black,0,0,1,1,0.003846211165687121,440.66692662724967,2020-08-04,0.003760862051515881,1.694898053542755,438.9720285737069,1.694898053542755,439.9720285737069,0.003837502768173505,0.0038462111656871207,0.0015769235482710816
ZW,ZW,TRUE,FALSE,black,0,0,4,7,0.003846211165687121,440.66692662724967,2020-08-04,0.0037037751932345268,1.694898053542755,438.9720285737069,1.694898053542755,442.9720285737069,0.00381161258472352,0.003820203742540262,0.0015662606605035022
AD,AD,FALSE,FALSE,white,0,0,74,191,0.0025699384619216137,51.58711883091507,2020-08-05,0.0010205079287092288,0.1325757208232894,51.45454311009178,0.1325757208232894,125.45454311009178,0.001055647442647231,0.0010641206094766198,-0.006962391355674146
AE,AE,FALSE,FALSE,white,0,0,201,2219,0.0025699384619216137,51.58711883091507,2020-08-05,5.143348151774936e-4,0.1325757208232894,51.45454311009178,0.1325757208232894,252.45454311009178,5.248712659493821e-4,5.269575065661051e-4,-0.003447808787697446
AI,AI,TRUE,FALSE,black,NA,0,0,1,0.004029690072195777,603.1209456185927,2020-08-05,0.003716578655160078,2.430390486892572,600.6905551317002,2.430390486892572,600.6905551317002,0.004029690072195777,0.004036382564960758,0.002375586661286216
AL,AL,TRUE,FALSE,black,NA,0,0,1,0.004029690072195777,603.1209456185927,2020-08-05,0.003716578655160078,2.430390486892572,600.6905551317002,2.430390486892572,600.6905551317002,0.004029690072195777,0.004036382564960758,0.002375586661286216
AM,AM,TRUE,FALSE,black,0,0,31,5138,0.004029690072195777,603.1209456185927,2020-08-05,0.003256352614653924,2.430390486892572,600.6905551317002,2.430390486892572,631.6905551317002,0.003832692333670979,0.0038387459832306633,0.002259268938725451
AQ,AQ,TRUE,FALSE,black,0,0,1,1,0.004029690072195777,603.1209456185927,2020-08-05,0.0036997113419674267,2.430390486892572,600.6905551317002,2.430390486892572,601.6905551317002,0.004023019735566297,0.004029690072195777,0.0023716478382714563
AS,AS,TRUE,FALSE,black,0,0,77,147,0.004029690072195777,603.1209456185927,2020-08-05,0.0027508819545350436,2.430390486892572,600.6905551317002,2.430390486892572,677.6905551317002,0.0035734680758611995,0.0035787299781761196,0.002106238212973491
AT,AT,FALSE,FALSE,white,0,0,4,10,0.0025699384619216137,51.58711883091507,2020-08-05,0.002230300121153676,0.1325757208232894,51.45454311009178,0.1325757208232894,55.45454311009178,0.002385007958886272,0.002428699731047281,-0.01589064046160008
AU,AU,FALSE,FALSE,white,0,0,14,30,0.0025699384619216137,51.58711883091507,2020-08-05,0.0019072919366016849,0.1325757208232894,51.45454311009178,0.1325757208232894,65.45454311009178,0.00202136826844113,0.0020526650394541383,-0.013430298407451365
AW,AW,TRUE,FALSE,black,NA,0,0,1,0.004029690072195777,603.1209456185927,2020-08-05,0.003716578655160078,2.430390486892572,600.6905551317002,2.430390486892572,600.6905551317002,0.004029690072195777,0.004036382564960758,0.002375586661286216
BA,BA,TRUE,FALSE,black,0,0,7,10,0.004029690072195777,603.1209456185927,2020-08-05,0.003601637358916085,2.430390486892572,600.6905551317002,2.430390486892572,607.6905551317002,0.003983456893826903,0.003989996575186541,0.002348286489212646
BD,BD,TRUE,FALSE,black,0,0,5,7,0.004029690072195777,603.1209456185927,2020-08-05,0.0036337458030041583,2.430390486892572,600.6905551317002,2.430390486892572,605.6905551317002,0.003996557764377497,0.0040031405676775956,0.0023560223003592042
BE,BE,FALSE,FALSE,white,0.0010702818408847663,3,2803,8748,0.0025699384619216137,51.58711883091507,2020-08-05,0.001095745950734049,0.1325757208232894,51.45454311009178,3.132575720823289,2851.454543110092,0.001097383120717725,0.00109776768340147,7.473315627023798e-4
BF,BF,TRUE,FALSE,black,0,0,12,37,0.004029690072195777,603.1209456185927,2020-08-05,0.003523795109899591,2.430390486892572,600.6905551317002,2.430390486892572,612.6905551317002,0.003951077433151726,0.003957511145372976,0.002329167401140774
BG*,BG,FALSE,TRUE,grey,0.023474178403755867,10,426,593,0.008976343660321065,122.624520612478,2020-08-05,0.020660867433348863,1.1007198381997265,121.52380077427827,11.100719838199726,537.5238007742782,0.020233728936882026,0.020270677116109376,0.018444608409613962
BH,BH,TRUE,FALSE,black,0,0,3,4,0.004029690072195777,603.1209456185927,2020-08-05,0.0036664318875632043,2.430390486892572,600.6905551317002,2.430390486892572,603.6905551317002,0.004009745092066028,0.004016371445229142,0.0023638092471420518
BI,BI,TRUE,FALSE,black,NA,0,0,1,0.004029690072195777,603.1209456185927,2020-08-05,0.003716578655160078,2.430390486892572,600.6905551317002,2.430390486892572,600.6905551317002,0.004029690072195777,0.004036382564960758,0.002375586661286216
BJ,BJ,TRUE,FALSE,black,0,0,2,3,0.004029690072195777,603.1209456185927,2020-08-05,0.0036829964382413915,2.430390486892572,600.6905551317002,2.430390486892572,602.6905551317002,0.004016371445229142,0.004023019735566297,0.002367722055105897
BL,BL,TRUE,FALSE,black,0,0,5,10,0.004029690072195777,603.1209456185927,2020-08-05,0.0036337458030041583,2.430390486892572,600.6905551317002,2.430390486892572,605.6905551317002,0.003996557764377497,0.0040031405676775956,0.0023560223003592042
BM,BM,TRUE,FALSE,black,0,0,31,51,0.004029690072195777,603.1209456185927,2020-08-05,0.003256352614653924,2.430390486892572,600.6905551317002,2.430390486892572,631.6905551317002,0.003832692333670979,0.0038387459832306633,0.002259268938725451
BO,BO,TRUE,FALSE,black,0,0,12,60,0.004029690072195777,603.1209456185927,2020-08-05,0.003523795109899591,2.430390486892572,600.6905551317002,2.430390486892572,612.6905551317002,0.003951077433151726,0.003957511145372976,0.002329167401140774
BR,BR,TRUE,FALSE,black,0,0,12,17,0.004029690072195777,603.1209456185927,2020-08-05,0.003523795109899591,2.430390486892572,600.6905551317002,2.430390486892572,612.6905551317002,0.003951077433151726,0.003957511145372976,0.002329167401140774
BS,BS,TRUE,FALSE,black,0.0038461538461538464,1,260,452,0.004029690072195777,603.1209456185927,2020-08-05,0.003786861553264034,2.430390486892572,600.6905551317002,3.430390486892572,859.6905551317002,0.0039744030130493884,0.003979013042573956,0.0028190829827811547
BT,BT,TRUE,FALSE,black,0,0,7,10,0.004029690072195777,603.1209456185927,2020-08-05,0.003601637358916085,2.430390486892572,600.6905551317002,2.430390486892572,607.6905551317002,0.003983456893826903,0.003989996575186541,0.002348286489212646
BV,BV,TRUE,FALSE,black,0,0,1,2,0.004029690072195777,603.1209456185927,2020-08-05,0.0036997113419674267,2.430390486892572,600.6905551317002,2.430390486892572,601.6905551317002,0.004023019735566297,0.004029690072195777,0.0023716478382714563
BW,BW,TRUE,FALSE,black,0,0,5,10,0.004029690072195777,603.1209456185927,2020-08-05,0.0036337458030041583,2.430390486892572,600.6905551317002,2.430390486892572,605.6905551317002,0.003996557764377497,0.0040031405676775956,0.0023560223003592042
BY,BY,TRUE,FALSE,black,0,0,33,47,0.004029690072195777,603.1209456185927,2020-08-05,0.003230543579702456,2.430390486892572,600.6905551317002,2.430390486892572,633.6905551317002,0.003820642133594816,0.00382665774709324,0.0022521544861024948
BZ,BZ,TRUE,FALSE,black,0.009174311926605505,1,109,249,0.004029690072195777,603.1209456185927,2020-08-05,0.005528387089747686,2.430390486892572,600.6905551317002,3.430390486892572,708.6905551317002,0.004817145890734503,0.004823919908460199,0.003417689356313945
CA,CA,FALSE,FALSE,white,0.002012072434607646,1,497,4201,0.0025699384619216137,51.58711883091507,2020-08-05,0.0020499933405115885,0.1325757208232894,51.45454311009178,1.1325757208232894,547.4545431100918,0.0020645321079301,0.002068302342906295,2.4210891064482172e-4
CD,CD,TRUE,FALSE,black,0,0,10,46,0.004029690072195777,603.1209456185927,2020-08-05,0.0035545247109237516,2.430390486892572,600.6905551317002,2.430390486892572,610.6905551317002,0.003963965844357987,0.003970441632962724,0.0023367775553686672
CH,CH,FALSE,FALSE,white,0,0,36,91,0.0025699384619216137,51.58711883091507,2020-08-05,0.0014464304184402357,0.1325757208232894,51.45454311009178,0.1325757208232894,87.45454311009178,0.001513644044842071,0.0015311252136958108,-0.010017936742653291
CI,CI,TRUE,FALSE,black,0,0,3,11,0.004029690072195777,603.1209456185927,2020-08-05,0.0036664318875632043,2.430390486892572,600.6905551317002,2.430390486892572,603.6905551317002,0.004009745092066028,0.004016371445229142,0.0023638092471420518
CK,CK,TRUE,FALSE,black,NA,0,0,1,0.004029690072195777,603.1209456185927,2020-08-05,0.003716578655160078,2.430390486892572,600.6905551317002,2.430390486892572,600.6905551317002,0.004029690072195777,0.004036382564960758,0.002375586661286216
CL,CL,TRUE,FALSE,black,NA,0,0,1,0.004029690072195777,603.1209456185927,2020-08-05,0.003716578655160078,2.430390486892572,600.6905551317002,2.430390486892572,600.6905551317002,0.004029690072195777,0.004036382564960758,0.002375586661286216
CN,CN,FALSE,FALSE,white,0,0,83,182,0.0025699384619216137,51.58711883091507,2020-08-05,9.539761039286856e-4,0.1325757208232894,51.45454311009178,0.1325757208232894,134.45454311009178,9.850550481717893e-4,9.924289256593231e-4,-0.006493322760217874
CO,CO,TRUE,FALSE,black,0,0,203,2169,0.004029690072195777,603.1209456185927,2020-08-05,0.0019301938126745262,2.430390486892572,600.6905551317002,2.430390486892572,803.6905551317002,0.0030149204038205017,0.003018665083946174,0.001776615668337346
CR,CR,TRUE,FALSE,black,0,0,1,2,0.004029690072195777,603.1209456185927,2020-08-05,0.0036997113419674267,2.430390486892572,600.6905551317002,2.430390486892572,601.6905551317002,0.004023019735566297,0.004029690072195777,0.0023716478382714563
CU,CU,FALSE,FALSE,white,0,0,156,1662,0.0025699384619216137,51.58711883091507,2020-08-05,6.240022355821408e-4,0.1325757208232894,51.45454311009178,0.1325757208232894,207.45454311009178,6.386509990115314e-4,6.417424357023845e-4,-0.004198830421206801
CV,CV,TRUE,FALSE,black,0,0,4,4,0.004029690072195777,603.1209456185927,2020-08-05,0.0036500156703440367,2.430390486892572,600.6905551317002,2.430390486892572,604.6905551317002,0.0040031405676775956,0.004009745092066028,0.0023599093501590666
CW,CW,TRUE,FALSE,black,0,0,2,5,0.004029690072195777,603.1209456185927,2020-08-05,0.0036829964382413915,2.430390486892572,600.6905551317002,2.430390486892572,602.6905551317002,0.004016371445229142,0.004023019735566297,0.002367722055105897
CY,CY,FALSE,FALSE,white,3.33667000333667e-4,1,2997,75469,0.0025699384619216137,51.58711883091507,2020-08-05,3.7079835263951284e-4,0.1325757208232894,51.45454311009178,1.1325757208232894,3047.454543110092,3.7150839935898376e-4,3.7163030182965097e-4,4.3501864148233686e-5
CZ,CZ,FALSE,FALSE,white,0.0032733224222585926,4,1222,4756,0.0025699384619216137,51.58711883091507,2020-08-05,0.003235348219389081,0.1325757208232894,51.45454311009178,4.132575720823289,1269.454543110092,0.00324483159394449,0.003247381385267952,0.0024615805664456873
DE,DE,FALSE,FALSE,white,0,0,123,2615,0.0025699384619216137,51.58711883091507,2020-08-05,7.3965699211788e-4,0.1325757208232894,51.45454311009178,0.1325757208232894,174.45454311009178,7.593671383722583e-4,7.637416976338353e-4,-0.004997054418661313
