eb_type,country,isCtryFlagged,isCtryGrey,color,eb_prev,prev,h,hm,num_pos,num_tested,num_arrivals,alpha,beta,alpha.post,beta.post,p0,S0,low,up,date
GT,GT,TRUE,FALSE,black,0.012158145026058388,0,0.01219030496273419,0.009545169820253739,0,2,2,4.608575481441318,372.4439421159241,4.608575481441318,374.4439421159241,0.012222635485390322,377.0525175973654,0.004583410409100401,0.022627254241143646,2020-09-22
GW,GW,TRUE,FALSE,black,0.012062675336949796,0,0.012094331538601497,0.009470021361344937,0,5,5,4.608575481441318,372.4439421159241,4.608575481441318,377.4439421159241,0.012222635485390322,377.0525175973654,0.004547235864345485,0.022450283095975854,2020-09-22
GY,GY,FALSE,FALSE,white,0.0023151343782741524,0,0.002320979,-2.0354907089521358e-4,0,1,2,0.9193714368868025,395.1942671987072,0.9193714368868025,396.1942671987072,0.002320979,396.113638635594,9.559390000972051e-5,0.00713724395465809,2020-09-22
HN,HN,TRUE,FALSE,black,0.011434181106009403,0,0.011462620627230012,0.008975383372813792,0,26,46,4.608575481441318,372.4439421159241,4.608575481441318,398.4439421159241,0.012222635485390322,377.0525175973654,0.004309165474381487,0.02128497051542322,2020-09-22
HT,HT,TRUE,FALSE,black,0.013677700393851583,0.030303030303030304,0.013711137910565059,0.011266464043567105,1,33,46,4.608575481441318,372.4439421159241,5.608575481441318,404.4439421159241,0.012222635485390322,377.0525175973654,0.005779123506303453,0.024249799440491215,2020-09-22
HU,HU,FALSE,FALSE,white,0.004090716673721711,0.005338078291814947,0.00409499068728561,0.00305018267323877,3,562,1653,0.9193714368868025,395.1942671987072,3.9193714368868022,954.1942671987072,0.002320979,396.113638635594,0.0013800419563419922,0.0079611905856028509,2020-09-22
ID,ID,FALSE,FALSE,white,0.00202454046447294,0,0.0020290085278721554,-1.7794335954217694e-4,0,58,82,0.9193714368868025,395.1942671987072,0.9193714368868025,453.1942671987072,0.002320979,396.113638635594,8.357011823749063e-5,0.006242293706285046,2020-09-22
IE,IE,FALSE,FALSE,white,0.006020768412879737,0.006174131435747175,0.006021373447515207,0.005920882182284605,59,9556,17048,0.9193714368868025,395.1942671987072,59.919371436886806,9892.194267198707,0.002320979,396.113638635594,0.0048041923610420865,0.007350124107430522,2020-09-22
IL*,IL,FALSE,TRUE,grey,0.0020809198985084418,0.0016411378555798686,0.002081959467429783,0.0015823876568636219,3,1828,4305,1.1674878834142246,173.54673787865852,4.167487883414225,1998.5467378786584,0.006682271453980622,174.71422576207274,7.3176527797911e-4,0.003987541289227945,2020-09-22
IN,IN,TRUE,FALSE,black,0.012222635485390324,NA,0.012255137954895067,0.009595934909562216,0,0,1,4.608575481441318,372.4439421159241,4.608575481441318,372.4439421159241,0.012222635485390322,377.0525175973654,0.004607848233226433,0.02274679317961814,2020-09-22
IS,IS,TRUE,FALSE,black,0.011845638501203022,0,0.011876164365523,0.009299193582827093,0,12,24,4.608575481441318,372.4439421159241,4.608575481441318,384.4439421159241,0.012222635485390322,377.0525175973654,0.004465009064111218,0.022047922555309962,2020-09-22
IT,IT,FALSE,FALSE,white,0.002220094561280118,0,0.002225468614212896,-1.9517284246410393e-4,0,18,32,0.9193714368868025,395.1942671987072,0.9193714368868025,413.1942671987072,0.002320979,396.113638635594,9.166068896390482e-5,0.006844576015146431,2020-09-22
JE,JE,TRUE,FALSE,black,0.012126154328817597,0,0.012158145026058388,0.009519988165002493,0,3,6,4.608575481441318,372.4439421159241,4.608575481441318,375.4439421159241,0.012222635485390322,377.0525175973654,0.004571288445440218,0.02256795467439232,2020-09-22
JM,JM,FALSE,FALSE,white,0.002320979,NA,0.0023268532062359955,-2.0406423678925387e-4,0,0,1,0.9193714368868025,395.1942671987072,0.9193714368868025,395.1942671987072,0.002320979,396.113638635594,9.58358039827375e-5,0.007155241110081811,2020-09-22
JP,JP,FALSE,FALSE,white,0.001813146207096705,0.0016474464579901153,0.0018142730052068958,0.0011928128572164009,2,1214,42180,0.9193714368868025,395.1942671987072,2.9193714368868022,1607.1942671987072,0.002320979,396.113638635594,4.8281589480663975e-4,0.003832355437491857,2020-09-22
KE,KE,TRUE,FALSE,black,0.012158145026058388,0,0.01219030496273419,0.009545169820253739,0,2,7,4.608575481441318,372.4439421159241,4.608575481441318,374.4439421159241,0.012222635485390322,377.0525175973654,0.004583410409100401,0.022627254241143646,2020-09-22
KG,KG,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,1,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
KH,KH,TRUE,FALSE,black,0.011815269158699685,0,0.011845638501203022,0.00927529142781662,0,13,18,4.608575481441318,372.4439421159241,4.608575481441318,385.4439421159241,0.012222635485390322,377.0525175973654,0.004453504512062992,0.02199161678195738,2020-09-22
KN,KN,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,3,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
KR,KR,FALSE,FALSE,white,0.0021539019869851834,0.00202020202020202,0.0021563217926071788,0.0010328697336848543,1,495,6691,0.9193714368868025,395.1942671987072,1.9193714368868025,889.1942671987072,0.002320979,396.113638635594,3.635732044738887e-4,0.0051712275223333186,2020-09-22
KW,KW,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,1,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
KY,KY,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,5,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
KZ,KZ,TRUE,FALSE,black,0.012462046677092404,0.0136986301369863,0.012489798546169478,0.010262887526161276,1,73,99,4.608575481441318,372.4439421159241,5.608575481441318,444.4439421159241,0.012222635485390322,377.0525175973654,0.005263039366401633,0.022102682685705144,2020-09-22
LB,LB,FALSE,FALSE,white,0.0023035329988465355,0,0.0023093191181232857,-2.0252650321030426e-4,0,3,6,0.9193714368868025,395.1942671987072,0.9193714368868025,398.1942671987072,0.002320979,396.113638635594,9.511373727332907e-5,0.0071015198862730555,2020-09-22
LC,LC,TRUE,FALSE,black,0.008597246221503369,0,0.008613314263310011,0.006744338850409488,0,159,676,4.608575481441318,372.4439421159241,4.608575481441318,531.4439421159241,0.012222635485390322,377.0525175973654,0.0032361273618808453,0.016018878838887196,2020-09-22
LI,LI,TRUE,FALSE,black,0.01178505513723962,0,0.011815269158699685,0.009251511831456236,0,14,19,4.608575481441318,372.4439421159241,4.608575481441318,386.4439421159241,0.012222635485390322,377.0525175973654,0.004442059093296117,0.021935597854551903,2020-09-22
LK,LK,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,1,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
LS,LS,TRUE,FALSE,black,0.012094331538601497,0,0.012126154328817597,0.009494939026464519,0,4,5,4.608575481441318,372.4439421159241,4.608575481441318,376.4439421159241,0.012222635485390322,377.0525175973654,0.00455923043209979,0.022508965100790923,2020-09-22
LT,LT,FALSE,FALSE,white,0.0023151343782741524,0,0.002320979,-2.0354907089521358e-4,0,1,4,0.9193714368868025,395.1942671987072,0.9193714368868025,396.1942671987072,0.002320979,396.113638635594,9.559390000972051e-5,0.00713724395465809,2020-09-22
LU,LU,FALSE,FALSE,white,0.004623725308557533,0.05263157894736842,0.004634890662405312,0.002220094561280118,1,19,430,0.9193714368868025,395.1942671987072,1.9193714368868025,413.1942671987072,0.002320979,396.113638635594,7.817811469534291e-4,0.011088796094204878,2020-09-22
LV,LV,FALSE,FALSE,white,0.004504365180688853,0.03333333333333333,0.004514960853872018,0.0021626486504585764,1,30,62,0.9193714368868025,395.1942671987072,1.9193714368868025,424.1942671987072,0.002320979,396.113638635594,7.615380071978213e-4,0.010803114381065626,2020-09-22
LY,LY,TRUE,FALSE,black,0.011754995248300601,0,0.01178505513723962,0.009227853853524532,0,15,21,4.608575481441318,372.4439421159241,4.608575481441318,387.4439421159241,0.012222635485390322,377.0525175973654,0.004430672353060019,0.02187986358674665,2020-09-22
MA,MA,FALSE,FALSE,white,0.00196819651760163,0,0.0019724190855645906,-1.729804846500805e-4,0,71,95,0.9193714368868025,395.1942671987072,0.9193714368868025,466.1942671987072,0.002320979,396.113638635594,8.123962777923493e-5,0.006068739325258056,2020-09-22
MC,MC,FALSE,FALSE,white,0.0016100574430836765,0.001256281407035176,0.0016114091675462794,7.718587102570087e-4,1,796,6363,0.9193714368868025,395.1942671987072,1.9193714368868025,1190.1942671987072,0.002320979,396.113638635594,2.71673547352658e-4,0.003866460064281513,2020-09-22
ME,ME,FALSE,FALSE,white,0.0011230215437395138,7.616146230007616e-4,0.0011236790067550523,5.382378643268591e-4,1,1313,8120,0.9193714368868025,395.1942671987072,1.9193714368868025,1707.1942671987072,0.002320979,396.113638635594,1.8943092788003564e-4,0.0026974519481449796,2020-09-22
MG,MG,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,6,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
MK,MK,TRUE,FALSE,black,0.011434181106009403,0,0.011462620627230012,0.008975383372813792,0,26,54,4.608575481441318,372.4439421159241,4.608575481441318,398.4439421159241,0.012222635485390322,377.0525175973654,0.004309165474381487,0.02128497051542322,2020-09-22
ML,ML,TRUE,FALSE,black,0.00988853253105433,0,0.009909795790916123,0.007759501013099689,0,89,150,4.608575481441318,372.4439421159241,4.608575481441318,461.4439421159241,0.012222635485390322,377.0525175973654,0.0037242215643866995,0.018417067591867675,2020-09-22
MM,MM,TRUE,FALSE,black,0.009016241109519258,0.004081632653061225,0.00903075878854647,0.007420589001507122,1,245,339,4.608575481441318,372.4439421159241,5.608575481441318,616.4439421159241,0.012222635485390322,377.0525175973654,0.0038027868940797016,0.016007937633424785,2020-09-22
MN,MN,FALSE,FALSE,white,0.0022472275428238792,0,0.0022527339197985297,-1.9756400051406037e-4,0,13,22,0.9193714368868025,395.1942671987072,0.9193714368868025,408.1942671987072,0.002320979,396.113638635594,9.278350584080113e-5,0.006928132844453483,2020-09-22
MO,MO,TRUE,FALSE,black,0.011999857494158848,0,0.012031184419170138,0.009420576332654125,0,7,9,4.608575481441318,372.4439421159241,4.608575481441318,379.4439421159241,0.012222635485390322,377.0525175973654,0.00452343507307957,0.022333832220991945,2020-09-22
MP,MP,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,2,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
MT*,MT,FALSE,TRUE,grey,0.013868429490523882,0.018518518518518517,0.013899684809117071,0.011645981993340736,5,270,4338,1.1674878834142246,173.54673787865852,6.167487883414225,438.5467378786585,0.006682271453980622,174.71422576207274,0.006155555531639348,0.024047665120671358,2020-09-22
MU,MU,TRUE,FALSE,black,0.012126154328817597,0,0.012158145026058388,0.009519988165002493,0,3,4,4.608575481441318,372.4439421159241,4.608575481441318,375.4439421159241,0.012222635485390322,377.0525175973654,0.004571288445440218,0.02256795467439232,2020-09-22
MW,MW,TRUE,FALSE,black,0.012094331538601497,0,0.012126154328817597,0.009494939026464519,0,4,8,4.608575481441318,372.4439421159241,4.608575481441318,376.4439421159241,0.012222635485390322,377.0525175973654,0.00455923043209979,0.022508965100790923,2020-09-22
MX,MX,TRUE,FALSE,black,0.012094331538601497,0,0.012126154328817597,0.009494939026464519,0,4,5,4.608575481441318,372.4439421159241,4.608575481441318,376.4439421159241,0.012222635485390322,377.0525175973654,0.00455923043209979,0.022508965100790923,2020-09-22
NA_,NA_,TRUE,FALSE,black,0.012126154328817597,0,0.012158145026058388,0.009519988165002493,0,3,5,4.608575481441318,372.4439421159241,4.608575481441318,375.4439421159241,0.012222635485390322,377.0525175973654,0.004571288445440218,0.02256795467439232,2020-09-22
NC,NC,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,2,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
NE,NE,TRUE,FALSE,black,0.011845638501203022,0,0.011876164365523,0.009299193582827093,0,12,34,4.608575481441318,372.4439421159241,4.608575481441318,384.4439421159241,0.012222635485390322,377.0525175973654,0.004465009064111218,0.022047922555309962,2020-09-22
NF,NF,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,1,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
NG,NG,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,4,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
NI,NI,TRUE,FALSE,black,0.012222635485390324,NA,0.012255137954895067,0.009595934909562216,0,0,1,4.608575481441318,372.4439421159241,4.608575481441318,372.4439421159241,0.012222635485390322,377.0525175973654,0.004607848233226433,0.02274679317961814,2020-09-22
NL,NL,FALSE,FALSE,white,0.003953669798425897,0.004431314623338257,0.003955930183177976,0.003384212040965069,6,1354,6401,0.9193714368868025,395.1942671987072,6.919371436886802,1743.1942671987072,0.002320979,396.113638635594,0.001848174779904325,0.006698621797783349,2020-09-22
NO,NO,FALSE,FALSE,white,0.0024353993419142907,0.002551020408163265,0.0024384934305215415,0.0011680288483889925,1,392,524,0.9193714368868025,395.1942671987072,1.9193714368868025,786.1942671987072,0.002320979,396.113638635594,4.1116764466987465e-4,0.005846336376164059,2020-09-22
NR,NR,TRUE,FALSE,black,0.011636273667439438,0,0.011665728671898615,0.009134419654854982,0,19,24,4.608575481441318,372.4439421159241,4.608575481441318,391.4439421159241,0.012222635485390322,377.0525175973654,0.004385703243956699,0.0216597301544158,2020-09-22
NZ,NZ,FALSE,FALSE,white,0.0020984770977456376,0,0.0021032778564323163,-1.8445675446062825e-4,0,42,248,0.9193714368868025,395.1942671987072,0.9193714368868025,437.1942671987072,0.002320979,396.113638635594,8.662868347359173e-5,0.006470023304167353,2020-09-22
OM,OM,TRUE,FALSE,black,0.012094331538601497,0,0.012126154328817597,0.009494939026464519,0,4,6,4.608575481441318,372.4439421159241,4.608575481441318,376.4439421159241,0.012222635485390322,377.0525175973654,0.00455923043209979,0.022508965100790923,2020-09-22
PE,PE,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,1,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
PF,PF,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,3,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
PH,PH,TRUE,FALSE,black,0.011725088315455708,0,0.011754995248300601,0.009204316563392902,0,16,22,4.608575481441318,372.4439421159241,4.608575481441318,388.4439421159241,0.012222635485390322,377.0525175973654,0.004419343841255078,0.021824411814357014,2020-09-22
PK,PK,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,1,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
PL,PL,FALSE,FALSE,white,0.011728437560545864,0.013041945717307015,0.011732066281213463,0.011422671219094873,37,2837,18778,0.9193714368868025,395.1942671987072,37.919371436886806,3195.194267198707,0.002320979,396.113638635594,0.0087953848280721,0.01500450248374774,2020-09-22
PS,PS,TRUE,FALSE,black,0.012031184419170138,0,0.012062675336949796,0.009445234137271923,0,6,13,4.608575481441318,372.4439421159241,4.608575481441318,378.4439421159241,0.012222635485390322,377.0525175973654,0.004535304242741305,0.022391906260797123,2020-09-22
PT,PT,FALSE,FALSE,white,0.0022041270093543968,0,0.0022094239446256883,-1.937657303845475e-4,0,21,29,0.9193714368868025,395.1942671987072,0.9193714368868025,416.1942671987072,0.002320979,396.113638635594,9.099994903352433e-5,0.0067954023920396844,2020-09-22
PW,PW,TRUE,FALSE,black,0.012222635485390324,NA,0.012255137954895067,0.009595934909562216,0,0,1,4.608575481441318,372.4439421159241,4.608575481441318,372.4439421159241,0.012222635485390322,377.0525175973654,0.004607848233226433,0.02274679317961814,2020-09-22
QA,QA,TRUE,FALSE,black,0.012126154328817597,0,0.012158145026058388,0.009519988165002493,0,3,5,4.608575481441318,372.4439421159241,4.608575481441318,375.4439421159241,0.012222635485390322,377.0525175973654,0.004571288445440218,0.02256795467439232,2020-09-22
RO*,RO,FALSE,TRUE,grey,0.008805416576752344,0.008908685968819599,0.00880775488923408,0.008542201015507078,32,3592,6080,1.1674878834142246,173.54673787865852,33.167487883414225,3733.5467378786584,0.006682271453980622,174.71422576207274,0.006458699663167747,0.011448245296995396,2020-09-22
RS,RS,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,3,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
RU,RU,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,2,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
RW,RW,FALSE,FALSE,white,0.0011128873727411556,0,0.0011142361413478427,-9.771813158551683e-5,0,430,5540,0.9193714368868025,395.1942671987072,0.9193714368868025,825.1942671987072,0.002320979,396.113638635594,4.589548841748805e-5,0.0034329503484150734,2020-09-22
SB,SB,TRUE,FALSE,black,0.012126154328817597,0,0.012158145026058388,0.009519988165002493,0,3,7,4.608575481441318,372.4439421159241,4.608575481441318,375.4439421159241,0.012222635485390322,377.0525175973654,0.004571288445440218,0.02256795467439232,2020-09-22
SE*,SE,FALSE,TRUE,grey,0.01393806457481087,0.015584415584415584,0.013952833944811154,0.012893191128478195,12,770,11605,1.1674878834142246,173.54673787865852,13.167487883414225,931.5467378786585,0.006682271453980622,174.71422576207274,0.00830419365308308,0.020737855724484944,2020-09-22
SI,SI,FALSE,FALSE,white,0.0020842054209217033,0,0.0020889410283602347,-1.8319941950255378e-4,0,45,76,0.9193714368868025,395.1942671987072,0.9193714368868025,440.1942671987072,0.002320979,396.113638635594,8.603826539236509e-5,0.00642606694094784,2020-09-22
SK,SK,FALSE,FALSE,white,0.00229777580194942,0,0.0023035329988465355,-2.0201906251270582e-4,0,4,16,0.9193714368868025,395.1942671987072,0.9193714368868025,399.1942671987072,0.002320979,396.113638635594,9.487546024614387e-5,0.007083791624054814,2020-09-22
SL,SL,TRUE,FALSE,black,0.01178505513723962,0,0.011815269158699685,0.009251511831456236,0,14,61,4.608575481441318,372.4439421159241,4.608575481441318,386.4439421159241,0.012222635485390322,377.0525175973654,0.004442059093296117,0.021935597854551903,2020-09-22
SM,SM,FALSE,FALSE,white,0.0016532078571970456,0,0.0016561860003052936,-1.4524695035663936e-4,0,160,238,0.9193714368868025,395.1942671987072,0.9193714368868025,555.1942671987072,0.002320979,396.113638635594,6.821606939868673e-5,0.005098308830331993,2020-09-22
SN,SN,TRUE,FALSE,black,0.010868226178904608,0.007194244604316547,0.010889327378894084,0.008947777797377942,1,139,283,4.608575481441318,372.4439421159241,5.608575481441318,510.4439421159241,0.012222635485390322,377.0525175973654,0.004587137538234876,0.019285217682759148,2020-09-22
SO,SO,TRUE,FALSE,black,0.008447188639343298,0.008064516129032258,0.008449250914815366,0.008205113420067967,30,3720,8858,4.608575481441318,372.4439421159241,34.60857548144132,4062.443942115924,0.012222635485390322,377.0525175973654,0.006239714894848312,0.010927112650353954,2020-09-22
SV,SV,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,3,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
SZ,SZ,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,2,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
TD,TD,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,2,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
TF,TF,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,1,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
TH,TH,FALSE,FALSE,white,0.0022472275428238792,0,0.0022527339197985297,-1.9756400051406037e-4,0,13,19,0.9193714368868025,395.1942671987072,0.9193714368868025,408.1942671987072,0.002320979,396.113638635594,9.278350584080113e-5,0.006928132844453483,2020-09-22
TL,TL,TRUE,FALSE,black,0.0072270566157111304,0.002506265664160401,0.007236381218175637,0.0059461460698530914,1,399,633,4.608575481441318,372.4439421159241,5.608575481441318,770.4439421159241,0.012222635485390322,377.0525175973654,0.003046085044038135,0.012838275833287671,2020-09-22
TN,TN,FALSE,FALSE,white,0.0022527339197985297,0,0.002258267347583824,-1.9804928025358512e-4,0,12,33,0.9193714368868025,395.1942671987072,0.9193714368868025,407.1942671987072,0.002320979,396.113638635594,9.301137832670104e-5,0.00694508961815643,2020-09-22
TO,TO,TRUE,FALSE,black,0.012222635485390324,NA,0.012255137954895067,0.009595934909562216,0,0,3,4.608575481441318,372.4439421159241,4.608575481441318,372.4439421159241,0.012222635485390322,377.0525175973654,0.004607848233226433,0.02274679317961814,2020-09-22
TR,TR,TRUE,FALSE,black,0.012158145026058388,0,0.01219030496273419,0.009545169820253739,0,2,3,4.608575481441318,372.4439421159241,4.608575481441318,374.4439421159241,0.012222635485390322,377.0525175973654,0.004583410409100401,0.022627254241143646,2020-09-22
TV,TV,TRUE,FALSE,black,0.011876164365523,0,0.011906847964842402,0.0093232192464258,0,11,13,4.608575481441318,372.4439421159241,4.608575481441318,383.4439421159241,0.012222635485390322,377.0525175973654,0.00447657320890259,0.022104517383403466,2020-09-22
TW,TW,TRUE,FALSE,black,0.011968693284224485,0,0.011999857494158848,0.009396046936540309,0,8,14,4.608575481441318,372.4439421159241,4.608575481441318,380.4439421159241,0.012222635485390322,377.0525175973654,0.004511627866312649,0.022276058626862216,2020-09-22
TZ,TZ,TRUE,FALSE,black,0.011434181106009403,0,0.011462620627230012,0.008975383372813792,0,26,33,4.608575481441318,372.4439421159241,4.608575481441318,398.4439421159241,0.012222635485390322,377.0525175973654,0.004309165474381487,0.02128497051542322,2020-09-22
UA,UA,TRUE,FALSE,black,0.012062675336949796,0,0.012094331538601497,0.009470021361344937,0,5,10,4.608575481441318,372.4439421159241,4.608575481441318,377.4439421159241,0.012222635485390322,377.0525175973654,0.004547235864345485,0.022450283095975854,2020-09-22
UG,UG,TRUE,FALSE,black,0.011405882356198362,0,0.011434181106009403,0.008953114852010804,0,27,38,4.608575481441318,372.4439421159241,4.608575481441318,399.4439421159241,0.012222635485390322,377.0525175973654,0.0042984490413211125,0.02123248942271061,2020-09-22
US,US,FALSE,FALSE,white,0.001475447462360015,0,0.0014778191310885706,-1.296042364382661e-4,0,227,437,0.9193714368868025,395.1942671987072,0.9193714368868025,622.1942671987072,0.002320979,396.113638635594,6.0870078333279335e-5,0.004550521247260661,2020-09-22
UY,UY,FALSE,FALSE,white,0.002830456913901179,0.0035460992907801418,0.0028346370939365487,0.001357780119064454,1,282,741,0.9193714368868025,395.1942671987072,1.9193714368868025,676.1942671987072,0.002320979,396.113638635594,4.779930175184327e-4,0.006793509876679038,2020-09-22
UZ,UZ,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,1,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
VA,VA,FALSE,FALSE,white,0.001484980106257905,0,0.001487382544925228,-1.3044294458730064e-4,0,223,279,0.9193714368868025,395.1942671987072,0.9193714368868025,618.1942671987072,0.002320979,396.113638635594,6.126394922158663e-5,0.004579899588941417,2020-09-22
VN,VN,TRUE,FALSE,black,0.012158145026058388,0,0.01219030496273419,0.009545169820253739,0,2,5,4.608575481441318,372.4439421159241,4.608575481441318,374.4439421159241,0.012222635485390322,377.0525175973654,0.004583410409100401,0.022627254241143646,2020-09-22
VU,VU,TRUE,FALSE,black,0.014342256420954708,0.07142857142857142,0.014379026485943134,0.011815269158699685,1,14,21,4.608575481441318,372.4439421159241,5.608575481441318,385.4439421159241,0.012222635485390322,377.0525175973654,0.006061451946071028,0.025422878099298107,2020-09-22
WF,WF,TRUE,FALSE,black,0.01219030496273419,0,0.012222635485390324,0.009570485046581034,0,1,2,4.608575481441318,372.4439421159241,4.608575481441318,373.4439421159241,0.012222635485390322,377.0525175973654,0.004595596833182031,0.022686866250954618,2020-09-22
WS,WS,TRUE,FALSE,black,0.012126154328817597,0,0.012158145026058388,0.009519988165002493,0,3,4,4.608575481441318,372.4439421159241,4.608575481441318,375.4439421159241,0.012222635485390322,377.0525175973654,0.004571288445440218,0.02256795467439232,2020-09-22
XK,XK,TRUE,FALSE,black,0.012094331538601497,0,0.012126154328817597,0.009494939026464519,0,4,6,4.608575481441318,372.4439421159241,4.608575481441318,376.4439421159241,0.012222635485390322,377.0525175973654,0.00455923043209979,0.022508965100790923,2020-09-22
ZA,ZA,TRUE,FALSE,black,0.013812438633868251,0.034482758620689655,0.013846538998719207,0.011377723335180903,1,29,38,4.608575481441318,372.4439421159241,5.608575481441318,400.4439421159241,0.012222635485390322,377.0525175973654,0.005836353781262549,0.024487678907417987,2020-09-22
AD,AD,FALSE,FALSE,white,0.003661574041122767,0.014925373134328358,0.0036669538214122,0.0021977003722088036,1,67,150,1.4957939172444057,613.1219718890446,2.4957939172444057,679.1219718890446,0.0024336978207620498,614.6177658062891,8.391959150953661e-4,0.008099082385861212,2020-09-23
AE,AE,FALSE,FALSE,white,0.0024622633910319335,0.002506265664160401,0.002464694973287526,0.001477155514897955,1,399,699,1.4957939172444057,613.1219718890446,2.4957939172444057,1011.1219718890446,0.0024336978207620498,614.6177658062891,5.639286632158373e-4,0.00544898218189152,2020-09-23
AL,AL,TRUE,FALSE,black,0.008865779908459322,NA,0.008927683589903554,0.0019453670781700006,0,0,1,1.2786134193287966,142.94033094097526,1.2786134193287966,142.94033094097526,0.00886577990845932,144.21894436030405,7.872070620839715e-4,0.02427352705922281,2020-09-23
AM,AM,TRUE,FALSE,black,0.007882022807945734,0,0.007930912985456949,0.0017281679918839479,0,18,4425,1.2786134193287966,142.94033094097526,1.2786134193287966,160.94033094097526,0.00886577990845932,144.21894436030405,6.992704111398679e-4,0.021590551791272894,2020-09-23
