"date","country","deaths_metric"
2020-10-28,"TD",0
2020-10-29,"TD",0
2020-10-30,"TD",0
2020-10-31,"TD",0
2020-11-01,"TD",0
2020-08-06,"VU",0
2020-08-07,"VU",0
2020-08-08,"VU",0.685489130434783
2020-08-09,"VU",0
2020-08-10,"VU",0
2020-08-11,"VU",0
2020-08-12,"VU",0
2020-08-13,"VU",0
2020-08-14,"VU",0
2020-08-15,"VU",0
2020-08-16,"VU",0
2020-08-17,"VU",0
2020-08-18,"VU",0
2020-08-19,"VU",0
2020-08-20,"VU",0
2020-08-21,"VU",0
2020-08-22,"VU",0
2020-08-23,"VU",0
2020-08-24,"VU",0
2020-08-25,"VU",0
2020-08-26,"VU",0
2020-08-27,"VU",0
2020-08-28,"VU",0
2020-08-29,"VU",0
2020-08-30,"VU",0
2020-08-31,"VU",0
2020-09-01,"VU",0
2020-09-02,"VU",0
2020-09-03,"VU",0
2020-09-04,"VU",0
2020-09-05,"VU",0
2020-09-06,"VU",0
2020-09-07,"VU",0
2020-09-08,"VU",0
2020-09-09,"VU",0
2020-09-10,"VU",0
2020-09-11,"VU",0
2020-09-12,"VU",0
2020-09-13,"VU",0
2020-09-14,"VU",0
2020-09-15,"VU",0
2020-09-16,"VU",0
2020-09-17,"VU",0
2020-09-18,"VU",0
2020-09-19,"VU",0
2020-09-20,"VU",0
2020-09-21,"VU",0
2020-09-22,"VU",0
2020-09-23,"VU",0
2020-09-24,"VU",0
2020-09-25,"VU",0
2020-09-26,"VU",0
2020-09-27,"VU",0
2020-09-28,"VU",0
2020-09-29,"VU",0
2020-09-30,"VU",0
2020-10-01,"VU",0
2020-10-02,"VU",0
2020-10-03,"VU",0
2020-10-04,"VU",0
2020-10-05,"VU",0
2020-10-06,"VU",0
2020-10-07,"VU",0
2020-10-08,"VU",0
2020-10-09,"VU",0
2020-10-10,"VU",0
2020-10-11,"VU",0
2020-10-12,"VU",0
2020-10-13,"VU",0
2020-10-14,"VU",0
2020-10-15,"VU",0
2020-10-16,"VU",0
2020-10-17,"VU",0
2020-10-18,"VU",0
2020-10-19,"VU",0
2020-10-20,"VU",0
2020-10-21,"VU",0
2020-10-22,"VU",0
2020-10-23,"VU",0
2020-10-24,"VU",0
2020-10-25,"VU",0
2020-10-26,"VU",0
2020-10-27,"VU",0
2020-10-28,"VU",0
2020-10-29,"VU",0
2020-10-30,"VU",0
2020-10-31,"VU",0
2020-11-01,"VU",0
2020-08-06,"ZM",0
2020-08-07,"ZM",0
2020-08-08,"ZM",0.381
2020-08-09,"ZM",0
2020-08-10,"ZM",0
2020-08-11,"ZM",0
2020-08-12,"ZM",0
2020-08-13,"ZM",0
2020-08-14,"ZM",0
2020-08-15,"ZM",0.435
2020-08-16,"ZM",0
2020-08-17,"ZM",0
2020-08-18,"ZM",0
2020-08-19,"ZM",0
2020-08-20,"ZM",0
2020-08-21,"ZM",0
2020-08-22,"ZM",0.163
2020-08-23,"ZM",0
2020-08-24,"ZM",0
2020-08-25,"ZM",0
2020-08-26,"ZM",0
2020-08-27,"ZM",0
2020-08-28,"ZM",0
2020-08-29,"ZM",0.047
2020-08-30,"ZM",0
2020-08-31,"ZM",0
2020-09-01,"ZM",0
2020-09-02,"ZM",0
2020-09-03,"ZM",0.078
2020-09-04,"ZM",0
2020-09-05,"ZM",0.07
2020-09-06,"ZM",0
2020-09-07,"ZM",0
2020-09-08,"ZM",0
2020-09-09,"ZM",0
2020-09-10,"ZM",0
2020-09-11,"ZM",0
2020-09-12,"ZM",0.109
2020-09-13,"ZM",0
2020-09-14,"ZM",0
2020-09-15,"ZM",0
2020-09-16,"ZM",0.21
2020-09-17,"ZM",0
2020-09-18,"ZM",0
2020-09-19,"ZM",0.179
2020-09-20,"ZM",0
2020-09-21,"ZM",0
2020-09-22,"ZM",0
2020-09-23,"ZM",0
2020-09-24,"ZM",0
2020-09-25,"ZM",0
2020-09-26,"ZM",0.023
2020-09-27,"ZM",0
2020-09-28,"ZM",0
2020-09-29,"ZM",0
2020-09-30,"ZM",0
2020-10-01,"ZM",0
2020-10-02,"ZM",0
2020-10-03,"ZM",0.008
2020-10-04,"ZM",0
2020-10-05,"ZM",0
2020-10-06,"ZM",0
2020-10-07,"ZM",0
2020-10-08,"ZM",0
2020-10-09,"ZM",0
2020-10-10,"ZM",0
2020-10-11,"ZM",0.031
2020-10-12,"ZM",0
2020-10-13,"ZM",0
2020-10-14,"ZM",0
2020-10-15,"ZM",0
2020-10-16,"ZM",0
2020-10-17,"ZM",0.078
2020-10-18,"ZM",0
2020-10-19,"ZM",0
2020-10-20,"ZM",0
2020-10-21,"ZM",0
2020-10-22,"ZM",0
2020-10-23,"ZM",0
2020-10-24,"ZM",0
2020-10-25,"ZM",0
2020-10-26,"ZM",0
2020-10-27,"ZM",0
2020-10-28,"ZM",0
2020-10-29,"ZM",0
2020-10-30,"ZM",0
2020-10-31,"ZM",0
2020-11-01,"ZM",0
2020-08-06,"EC",0
2020-08-07,"EC",0
2020-08-08,"EC",0
2020-08-09,"EC",0
2020-08-10,"EC",0
2020-08-11,"EC",0
2020-08-12,"EC",1.158
2020-08-13,"EC",1.109
2020-08-14,"EC",0
2020-08-15,"EC",0
2020-08-16,"EC",0
2020-08-17,"EC",0
2020-08-18,"EC",0
2020-08-19,"EC",0
2020-08-20,"EC",1.312
2020-08-21,"EC",0
2020-08-22,"EC",1.765
2020-08-23,"EC",1.717
2020-08-24,"EC",0
2020-08-25,"EC",0
2020-08-26,"EC",0
2020-08-27,"EC",0
2020-08-28,"EC",2.194
2020-08-29,"EC",0
2020-08-30,"EC",0
2020-08-31,"EC",1.984
2020-09-01,"EC",0
2020-09-02,"EC",0
2020-09-03,"EC",1.692
2020-09-04,"EC",1.433
2020-09-05,"EC",0
2020-09-06,"EC",1.514
2020-09-07,"EC",1.368
2020-09-08,"EC",0
2020-09-09,"EC",0
2020-09-10,"EC",0
2020-09-11,"EC",0
2020-09-12,"EC",33.7
2020-09-13,"EC",0
2020-09-14,"EC",33.838
2020-09-15,"EC",0
2020-09-16,"EC",0
2020-09-17,"EC",2.389
2020-09-18,"EC",0
2020-09-19,"EC",0
2020-09-20,"EC",0
2020-09-21,"EC",0
2020-09-22,"EC",0
2020-09-23,"EC",0
2020-09-24,"EC",0
2020-09-25,"EC",0
2020-09-26,"EC",0
2020-09-27,"EC",0
2020-09-28,"EC",0
2020-09-29,"EC",0
2020-09-30,"EC",0
2020-10-01,"EC",0
2020-10-02,"EC",1.781
2020-10-03,"EC",0
2020-10-04,"EC",2.623
2020-10-05,"EC",0
2020-10-06,"EC",0
2020-10-07,"EC",0
2020-10-08,"EC",0
2020-10-09,"EC",5.733
2020-10-10,"EC",0
2020-10-11,"EC",0
2020-10-12,"EC",0
2020-10-13,"EC",0
2020-10-14,"EC",4.316
2020-10-15,"EC",0
2020-10-16,"EC",0
2020-10-17,"EC",1.474
2020-10-18,"EC",0
2020-10-19,"EC",0
2020-10-20,"EC",0
2020-10-21,"EC",0
2020-10-22,"EC",1.53
2020-10-23,"EC",0
2020-10-24,"EC",0
2020-10-25,"EC",0
2020-10-26,"EC",0
2020-10-27,"EC",1.441
2020-10-28,"EC",0
2020-10-29,"EC",1.255
2020-10-30,"EC",0
2020-10-31,"EC",0
2020-11-01,"EC",1.036
2020-08-06,"FM",0
2020-08-07,"FM",0
2020-08-08,"FM",0
2020-08-09,"FM",0
2020-08-10,"FM",0
2020-08-11,"FM",0
2020-08-12,"FM",0
2020-08-13,"FM",0
2020-08-14,"FM",0
2020-08-15,"FM",0
2020-08-16,"FM",0
2020-08-17,"FM",0
2020-08-18,"FM",0
2020-08-19,"FM",0
2020-08-20,"FM",0
2020-08-21,"FM",0
2020-08-22,"FM",0
2020-08-23,"FM",0
2020-08-24,"FM",0
2020-08-25,"FM",0
2020-08-26,"FM",0
2020-08-27,"FM",0
2020-08-28,"FM",0
2020-08-29,"FM",0.673217391304348
2020-08-30,"FM",0
2020-08-31,"FM",0
2020-09-01,"FM",0
2020-09-02,"FM",0.618103260869565
2020-09-03,"FM",0
2020-09-04,"FM",0
2020-09-05,"FM",0
2020-09-06,"FM",0
2020-09-07,"FM",0
2020-09-08,"FM",0
2020-09-09,"FM",0
2020-09-10,"FM",0
2020-09-11,"FM",0
2020-09-12,"FM",0
2020-09-13,"FM",0
2020-09-14,"FM",0
2020-09-15,"FM",0
2020-09-16,"FM",0
2020-09-17,"FM",0
2020-09-18,"FM",0
2020-09-19,"FM",0
2020-09-20,"FM",0
2020-09-21,"FM",0
2020-09-22,"FM",0
2020-09-23,"FM",0
2020-09-24,"FM",0
2020-09-25,"FM",0
2020-09-26,"FM",0
2020-09-27,"FM",0
2020-09-28,"FM",0
2020-09-29,"FM",0
2020-09-30,"FM",0
2020-10-01,"FM",0
2020-10-02,"FM",0
2020-10-03,"FM",0
2020-10-04,"FM",0
2020-10-05,"FM",0
2020-10-06,"FM",0
2020-10-07,"FM",0
2020-10-08,"FM",0
2020-10-09,"FM",0
2020-10-10,"FM",0
2020-10-11,"FM",0
2020-10-12,"FM",0
2020-10-13,"FM",0
2020-10-14,"FM",0
2020-10-15,"FM",0
2020-10-16,"FM",0
2020-10-17,"FM",0
2020-10-18,"FM",0
2020-10-19,"FM",0
2020-10-20,"FM",0
2020-10-21,"FM",0
2020-10-22,"FM",0
2020-10-23,"FM",0
2020-10-24,"FM",0
2020-10-25,"FM",0
2020-10-26,"FM",0
2020-10-27,"FM",0
2020-10-28,"FM",0
2020-10-29,"FM",0
2020-10-30,"FM",0
2020-10-31,"FM",0
2020-11-01,"FM",0
2020-08-06,"NP",0
2020-08-07,"NP",0
2020-08-08,"NP",0
2020-08-09,"NP",0
2020-08-10,"NP",0
2020-08-11,"NP",0
2020-08-12,"NP",0
2020-08-13,"NP",0.152
2020-08-14,"NP",0
2020-08-15,"NP",0
2020-08-16,"NP",0
2020-08-17,"NP",0
2020-08-18,"NP",0
2020-08-19,"NP",0
2020-08-20,"NP",0
2020-08-21,"NP",0
2020-08-22,"NP",0
2020-08-23,"NP",0
2020-08-24,"NP",0
2020-08-25,"NP",0
2020-08-26,"NP",0
2020-08-27,"NP",0
2020-08-28,"NP",0
2020-08-29,"NP",0
2020-08-30,"NP",0.299
2020-08-31,"NP",0
2020-09-01,"NP",0
2020-09-02,"NP",0.368
2020-09-03,"NP",0
2020-09-04,"NP",0
2020-09-05,"NP",0
2020-09-06,"NP",0
2020-09-07,"NP",0
2020-09-08,"NP",0
2020-09-09,"NP",0
2020-09-10,"NP",0
2020-09-11,"NP",0
2020-09-12,"NP",0
2020-09-13,"NP",0.275
2020-09-14,"NP",0
2020-09-15,"NP",0
2020-09-16,"NP",0
2020-09-17,"NP",0
2020-09-18,"NP",0
2020-09-19,"NP",0
2020-09-20,"NP",0
2020-09-21,"NP",0
2020-09-22,"NP",0
2020-09-23,"NP",0
2020-09-24,"NP",0
2020-09-25,"NP",0
2020-09-26,"NP",0.338
2020-09-27,"NP",0
2020-09-28,"NP",0
2020-09-29,"NP",0
2020-09-30,"NP",0
2020-10-01,"NP",0
2020-10-02,"NP",0
2020-10-03,"NP",0
2020-10-04,"NP",0.299
2020-10-05,"NP",0
2020-10-06,"NP",0.358
2020-10-07,"NP",0
2020-10-08,"NP",0
2020-10-09,"NP",0
2020-10-10,"NP",0
2020-10-11,"NP",0
2020-10-12,"NP",0
2020-10-13,"NP",0
2020-10-14,"NP",0
2020-10-15,"NP",0.476
2020-10-16,"NP",0
2020-10-17,"NP",0
2020-10-18,"NP",0
2020-10-19,"NP",0
2020-10-20,"NP",0
2020-10-21,"NP",0
2020-10-22,"NP",0
2020-10-23,"NP",0
2020-10-24,"NP",0
2020-10-25,"NP",0
2020-10-26,"NP",0
2020-10-27,"NP",0
2020-10-28,"NP",0
2020-10-29,"NP",0
2020-10-30,"NP",0
2020-10-31,"NP",0
2020-11-01,"NP",0.466
2020-08-06,"NR",0
2020-08-07,"NR",0
2020-08-08,"NR",0
2020-08-09,"NR",0
2020-08-10,"NR",0
2020-08-11,"NR",0
2020-08-12,"NR",0.699103260869565
2020-08-13,"NR",0
2020-08-14,"NR",0
2020-08-15,"NR",0
2020-08-16,"NR",0
2020-08-17,"NR",0
2020-08-18,"NR",0
2020-08-19,"NR",0
2020-08-20,"NR",0
2020-08-21,"NR",0
2020-08-22,"NR",0
2020-08-23,"NR",0
2020-08-24,"NR",0
2020-08-25,"NR",0
2020-08-26,"NR",0
2020-08-27,"NR",0
2020-08-28,"NR",0
2020-08-29,"NR",0
2020-08-30,"NR",0
2020-08-31,"NR",0
2020-09-01,"NR",0
2020-09-02,"NR",0
2020-09-03,"NR",0
2020-09-04,"NR",0
2020-09-05,"NR",0
2020-09-06,"NR",0
2020-09-07,"NR",0
2020-09-08,"NR",0
2020-09-09,"NR",0
2020-09-10,"NR",0
2020-09-11,"NR",0
2020-09-12,"NR",0
2020-09-13,"NR",0
2020-09-14,"NR",0
2020-09-15,"NR",0
2020-09-16,"NR",0
2020-09-17,"NR",0
2020-09-18,"NR",0
2020-09-19,"NR",0
2020-09-20,"NR",0
2020-09-21,"NR",0
2020-09-22,"NR",0
2020-09-23,"NR",0
2020-09-24,"NR",0
2020-09-25,"NR",0
2020-09-26,"NR",0
2020-09-27,"NR",0
2020-09-28,"NR",0
2020-09-29,"NR",0
2020-09-30,"NR",0
2020-10-01,"NR",0
2020-10-02,"NR",0
2020-10-03,"NR",0
2020-10-04,"NR",0
2020-10-05,"NR",0
2020-10-06,"NR",0
2020-10-07,"NR",0
2020-10-08,"NR",0
2020-10-09,"NR",0
2020-10-10,"NR",0
2020-10-11,"NR",0
2020-10-12,"NR",0
2020-10-13,"NR",0
2020-10-14,"NR",0
2020-10-15,"NR",0
2020-10-16,"NR",0
2020-10-17,"NR",0
2020-10-18,"NR",0
2020-10-19,"NR",0
2020-10-20,"NR",0.900364130434783
2020-10-21,"NR",0
2020-10-22,"NR",0
2020-10-23,"NR",0
2020-10-24,"NR",0
2020-10-25,"NR",0
2020-10-26,"NR",0
2020-10-27,"NR",0
2020-10-28,"NR",0
2020-10-29,"NR",0
2020-10-30,"NR",0
2020-10-31,"NR",0
2020-11-01,"NR",0
2020-08-06,"OM",0
2020-08-07,"OM",0
2020-08-08,"OM",0
2020-08-09,"OM",2.462
2020-08-10,"OM",2.574
2020-08-11,"OM",2.797
2020-08-12,"OM",0
2020-08-13,"OM",0
2020-08-14,"OM",1.651
2020-08-15,"OM",1.539
2020-08-16,"OM",1.483
2020-08-17,"OM",0
2020-08-18,"OM",1.874
2020-08-19,"OM",0
2020-08-20,"OM",0
2020-08-21,"OM",1.623
2020-08-22,"OM",0
2020-08-23,"OM",1.315
2020-08-24,"OM",0
2020-08-25,"OM",0
2020-08-26,"OM",0
2020-08-27,"OM",0
2020-08-28,"OM",1.147
2020-08-29,"OM",0
2020-08-30,"OM",1.147
2020-08-31,"OM",0
2020-09-01,"OM",1.343
2020-09-02,"OM",0
2020-09-03,"OM",0
2020-09-04,"OM",1.539
2020-09-05,"OM",0
2020-09-06,"OM",0
2020-09-07,"OM",1.427
2020-09-08,"OM",0
2020-09-09,"OM",1.483
2020-09-10,"OM",1.734
2020-09-11,"OM",1.595
2020-09-12,"OM",1.595
2020-09-13,"OM",1.595
2020-09-14,"OM",0
2020-09-15,"OM",0
2020-09-16,"OM",1.539
2020-09-17,"OM",0
2020-09-18,"OM",1.567
2020-09-19,"OM",0
2020-09-20,"OM",1.567
2020-09-21,"OM",0
2020-09-22,"OM",0
2020-09-23,"OM",0
2020-09-24,"OM",0
2020-09-25,"OM",1.874
2020-09-26,"OM",0
2020-09-27,"OM",1.874
2020-09-28,"OM",0
2020-09-29,"OM",0
2020-09-30,"OM",0
2020-10-01,"OM",0
2020-10-02,"OM",1.399
2020-10-03,"OM",0
2020-10-04,"OM",1.399
2020-10-05,"OM",1.902
2020-10-06,"OM",1.706
2020-10-07,"OM",0
2020-10-08,"OM",1.818
2020-10-09,"OM",2.07
2020-10-10,"OM",0
2020-10-11,"OM",0
2020-10-12,"OM",1.706
2020-10-13,"OM",1.706
2020-10-14,"OM",0
2020-10-15,"OM",1.706
2020-10-16,"OM",1.734
2020-10-17,"OM",0
2020-10-18,"OM",0
2020-10-19,"OM",1.762
2020-10-20,"OM",1.902
2020-10-21,"OM",0
2020-10-22,"OM",2.126
2020-10-23,"OM",2.126
2020-10-24,"OM",0
2020-10-25,"OM",0
2020-10-26,"OM",2.042
2020-10-27,"OM",0
2020-10-28,"OM",2.266
2020-10-29,"OM",0
2020-10-30,"OM",1.706
2020-10-31,"OM",0
2020-11-01,"OM",1.706
2020-08-06,"TO",0
2020-08-07,"TO",0
2020-08-08,"TO",0
2020-08-09,"TO",0
2020-08-10,"TO",0
2020-08-11,"TO",0
2020-08-12,"TO",0
2020-08-13,"TO",0
2020-08-14,"TO",0
2020-08-15,"TO",0
2020-08-16,"TO",0
2020-08-17,"TO",0
2020-08-18,"TO",0
2020-08-19,"TO",0
2020-08-20,"TO",0
2020-08-21,"TO",0
2020-08-22,"TO",0
2020-08-23,"TO",0
2020-08-24,"TO",0
2020-08-25,"TO",0
2020-08-26,"TO",0
2020-08-27,"TO",0
2020-08-28,"TO",0
2020-08-29,"TO",0
2020-08-30,"TO",0.664380434782609
2020-08-31,"TO",0
2020-09-01,"TO",0
2020-09-02,"TO",0
2020-09-03,"TO",0
2020-09-04,"TO",0
2020-09-05,"TO",0
2020-09-06,"TO",0
2020-09-07,"TO",0
2020-09-08,"TO",0
2020-09-09,"TO",0
2020-09-10,"TO",0
2020-09-11,"TO",0
2020-09-12,"TO",0
2020-09-13,"TO",0
2020-09-14,"TO",0
2020-09-15,"TO",0
2020-09-16,"TO",0
2020-09-17,"TO",0
2020-09-18,"TO",0
2020-09-19,"TO",0
2020-09-20,"TO",0
2020-09-21,"TO",0
2020-09-22,"TO",0
2020-09-23,"TO",0
2020-09-24,"TO",0
2020-09-25,"TO",0
2020-09-26,"TO",0
2020-09-27,"TO",0
2020-09-28,"TO",0
2020-09-29,"TO",0
2020-09-30,"TO",0
2020-10-01,"TO",0
2020-10-02,"TO",0
2020-10-03,"TO",0
2020-10-04,"TO",0
2020-10-05,"TO",0
2020-10-06,"TO",0.754385869565217
2020-10-07,"TO",0
2020-10-08,"TO",0
2020-10-09,"TO",0
2020-10-10,"TO",0
2020-10-11,"TO",0
2020-10-12,"TO",0
2020-10-13,"TO",0
2020-10-14,"TO",0
2020-10-15,"TO",0
2020-10-16,"TO",0
2020-10-17,"TO",0
2020-10-18,"TO",0
2020-10-19,"TO",0
2020-10-20,"TO",0
2020-10-21,"TO",0
2020-10-22,"TO",0
2020-10-23,"TO",0
2020-10-24,"TO",0
2020-10-25,"TO",0
2020-10-26,"TO",0
2020-10-27,"TO",0
2020-10-28,"TO",0
2020-10-29,"TO",0
2020-10-30,"TO",0
2020-10-31,"TO",0
2020-11-01,"TO",0
2020-08-06,"LC",0
2020-08-07,"LC",0
2020-08-08,"LC",0
2020-08-09,"LC",0
2020-08-10,"LC",0
2020-08-11,"LC",0
2020-08-12,"LC",0
2020-08-13,"LC",0
2020-08-14,"LC",0
2020-08-15,"LC",0
2020-08-16,"LC",0
2020-08-17,"LC",0
2020-08-18,"LC",0
2020-08-19,"LC",0
2020-08-20,"LC",0
2020-08-21,"LC",0
2020-08-22,"LC",0
2020-08-23,"LC",0
2020-08-24,"LC",0
2020-08-25,"LC",0
2020-08-26,"LC",0
2020-08-27,"LC",0
2020-08-28,"LC",0
2020-08-29,"LC",0
2020-08-30,"LC",0
2020-08-31,"LC",0
2020-09-01,"LC",0
2020-09-02,"LC",0
2020-09-03,"LC",0
2020-09-04,"LC",0
2020-09-05,"LC",0
2020-09-06,"LC",0
2020-09-07,"LC",0
2020-09-08,"LC",0
2020-09-09,"LC",0
2020-09-10,"LC",0
2020-09-11,"LC",0
2020-09-12,"LC",0
2020-09-13,"LC",0
2020-09-14,"LC",0
2020-09-15,"LC",0
2020-09-16,"LC",0
2020-09-17,"LC",0
2020-09-18,"LC",0
2020-09-19,"LC",0
2020-09-20,"LC",0
2020-09-21,"LC",0
2020-09-22,"LC",0
2020-09-23,"LC",0
2020-09-24,"LC",0
2020-09-25,"LC",0
2020-09-26,"LC",0
2020-09-27,"LC",0
2020-09-28,"LC",0
2020-09-29,"LC",0
2020-09-30,"LC",0
2020-10-01,"LC",0
2020-10-02,"LC",0
2020-10-03,"LC",0
2020-10-04,"LC",0
2020-10-05,"LC",0
2020-10-06,"LC",0
2020-10-07,"LC",0
2020-10-08,"LC",0
2020-10-09,"LC",0
2020-10-10,"LC",0
2020-10-11,"LC",0
2020-10-12,"LC",0
2020-10-13,"LC",0
2020-10-14,"LC",0
2020-10-15,"LC",0
2020-10-16,"LC",0
2020-10-17,"LC",0
2020-10-18,"LC",0
2020-10-19,"LC",0
2020-10-20,"LC",0
2020-10-21,"LC",0
2020-10-22,"LC",0
2020-10-23,"LC",0
2020-10-24,"LC",0
2020-10-25,"LC",0
2020-10-26,"LC",0
2020-10-27,"LC",0
2020-10-28,"LC",0
2020-10-29,"LC",0
2020-10-30,"LC",0
2020-10-31,"LC",0
2020-11-01,"LC",0
2020-08-06,"ML",0
2020-08-07,"ML",0
2020-08-08,"ML",0
2020-08-09,"ML",0
2020-08-10,"ML",0.007
2020-08-11,"ML",0
2020-08-12,"ML",0.007
2020-08-13,"ML",0
2020-08-14,"ML",0
2020-08-15,"ML",0
2020-08-16,"ML",0
2020-08-17,"ML",0
2020-08-18,"ML",0
2020-08-19,"ML",0
2020-08-20,"ML",0
2020-08-21,"ML",0
2020-08-22,"ML",0
2020-08-23,"ML",0
2020-08-24,"ML",0
2020-08-25,"ML",0
2020-08-26,"ML",0
2020-08-27,"ML",0
2020-08-28,"ML",0
2020-08-29,"ML",0
2020-08-30,"ML",0
2020-08-31,"ML",0.007
2020-09-01,"ML",0
2020-09-02,"ML",0
2020-09-03,"ML",0
2020-09-04,"ML",0
2020-09-05,"ML",0
2020-09-06,"ML",0
2020-09-07,"ML",0
2020-09-08,"ML",0
2020-09-09,"ML",0
2020-09-10,"ML",0
2020-09-11,"ML",0
2020-09-12,"ML",0
2020-09-13,"ML",0
2020-09-14,"ML",0
2020-09-15,"ML",0
2020-09-16,"ML",0
2020-09-17,"ML",0
2020-09-18,"ML",0
2020-09-19,"ML",0
2020-09-20,"ML",0
2020-09-21,"ML",0
2020-09-22,"ML",0
2020-09-23,"ML",0
2020-09-24,"ML",0
2020-09-25,"ML",0
2020-09-26,"ML",0
2020-09-27,"ML",0
2020-09-28,"ML",0.014
2020-09-29,"ML",0
2020-09-30,"ML",0
2020-10-01,"ML",0
2020-10-02,"ML",0
2020-10-03,"ML",0.007
2020-10-04,"ML",0
2020-10-05,"ML",0
2020-10-06,"ML",0
2020-10-07,"ML",0
2020-10-08,"ML",0
2020-10-09,"ML",0
2020-10-10,"ML",0
2020-10-11,"ML",0
2020-10-12,"ML",0
2020-10-13,"ML",0
2020-10-14,"ML",0
2020-10-15,"ML",0
2020-10-16,"ML",0
2020-10-17,"ML",0
2020-10-18,"ML",0
2020-10-19,"ML",0
2020-10-20,"ML",0
2020-10-21,"ML",0
2020-10-22,"ML",0
2020-10-23,"ML",0
2020-10-24,"ML",0
2020-10-25,"ML",0
2020-10-26,"ML",0
2020-10-27,"ML",0
2020-10-28,"ML",0
2020-10-29,"ML",0
2020-10-30,"ML",0
2020-10-31,"ML",0
2020-11-01,"ML",0
2020-08-06,"MN",0
2020-08-07,"MN",0
2020-08-08,"MN",0
2020-08-09,"MN",0
2020-08-10,"MN",0
2020-08-11,"MN",0
2020-08-12,"MN",0
2020-08-13,"MN",0
2020-08-14,"MN",0
2020-08-15,"MN",0
2020-08-16,"MN",0
2020-08-17,"MN",0
2020-08-18,"MN",0
2020-08-19,"MN",0
2020-08-20,"MN",0
2020-08-21,"MN",0
2020-08-22,"MN",0
2020-08-23,"MN",0
2020-08-24,"MN",0
2020-08-25,"MN",0
2020-08-26,"MN",0
2020-08-27,"MN",0
2020-08-28,"MN",0
2020-08-29,"MN",0
2020-08-30,"MN",0
2020-08-31,"MN",0
2020-09-01,"MN",0
2020-09-02,"MN",0
2020-09-03,"MN",0
2020-09-04,"MN",0
2020-09-05,"MN",0
2020-09-06,"MN",0
2020-09-07,"MN",0
2020-09-08,"MN",0
2020-09-09,"MN",0
2020-09-10,"MN",0
2020-09-11,"MN",0
2020-09-12,"MN",0
2020-09-13,"MN",0
2020-09-14,"MN",0
2020-09-15,"MN",0
2020-09-16,"MN",0
2020-09-17,"MN",0
2020-09-18,"MN",0
2020-09-19,"MN",0
2020-09-20,"MN",0
2020-09-21,"MN",0
2020-09-22,"MN",0
2020-09-23,"MN",0
2020-09-24,"MN",0
2020-09-25,"MN",0
2020-09-26,"MN",0
2020-09-27,"MN",0
2020-09-28,"MN",0
2020-09-29,"MN",0
2020-09-30,"MN",0
2020-10-01,"MN",0
2020-10-02,"MN",0
2020-10-03,"MN",0
2020-10-04,"MN",0
2020-10-05,"MN",0
2020-10-06,"MN",0
2020-10-07,"MN",0
2020-10-08,"MN",0
2020-10-09,"MN",0
2020-10-10,"MN",0
2020-10-11,"MN",0
2020-10-12,"MN",0
2020-10-13,"MN",0
2020-10-14,"MN",0
2020-10-15,"MN",0
2020-10-16,"MN",0
2020-10-17,"MN",0
2020-10-18,"MN",0
2020-10-19,"MN",0
2020-10-20,"MN",0
2020-10-21,"MN",0
2020-10-22,"MN",0
2020-10-23,"MN",0
2020-10-24,"MN",0
2020-10-25,"MN",0
2020-10-26,"MN",0
2020-10-27,"MN",0
2020-10-28,"MN",0
2020-10-29,"MN",0
2020-10-30,"MN",0
2020-10-31,"MN",0
2020-11-01,"MN",0
2020-08-06,"PY",0
2020-08-07,"PY",0
2020-08-08,"PY",0
2020-08-09,"PY",0
2020-08-10,"PY",0.461
2020-08-11,"PY",0
2020-08-12,"PY",0
2020-08-13,"PY",0
2020-08-14,"PY",0
2020-08-15,"PY",0
2020-08-16,"PY",0
2020-08-17,"PY",0
2020-08-18,"PY",0
2020-08-19,"PY",0
2020-08-20,"PY",0
2020-08-21,"PY",0
2020-08-22,"PY",0
2020-08-23,"PY",0
2020-08-24,"PY",0
2020-08-25,"PY",0
2020-08-26,"PY",0
2020-08-27,"PY",0
2020-08-28,"PY",0
2020-08-29,"PY",0
2020-08-30,"PY",0
2020-08-31,"PY",0
2020-09-01,"PY",0
2020-09-02,"PY",0
2020-09-03,"PY",0
2020-09-04,"PY",0
2020-09-05,"PY",0
2020-09-06,"PY",0
2020-09-07,"PY",0
2020-09-08,"PY",0
2020-09-09,"PY",0
2020-09-10,"PY",0
2020-09-11,"PY",0
2020-09-12,"PY",0
2020-09-13,"PY",0
2020-09-14,"PY",0
2020-09-15,"PY",0
2020-09-16,"PY",0
2020-09-17,"PY",0
2020-09-18,"PY",0
2020-09-19,"PY",0
2020-09-20,"PY",0
2020-09-21,"PY",2.684
2020-09-22,"PY",0
2020-09-23,"PY",0
2020-09-24,"PY",0
2020-09-25,"PY",0
2020-09-26,"PY",0
2020-09-27,"PY",0
2020-09-28,"PY",2.884
2020-09-29,"PY",0
2020-09-30,"PY",0
2020-10-01,"PY",0
2020-10-02,"PY",0
2020-10-03,"PY",0
2020-10-04,"PY",0
2020-10-05,"PY",0
2020-10-06,"PY",0
2020-10-07,"PY",0
2020-10-08,"PY",2.644
2020-10-09,"PY",0
2020-10-10,"PY",0
2020-10-11,"PY",0
2020-10-12,"PY",0
2020-10-13,"PY",0
2020-10-14,"PY",0
2020-10-15,"PY",0
2020-10-16,"PY",0
2020-10-17,"PY",0
2020-10-18,"PY",0
2020-10-19,"PY",0
2020-10-20,"PY",0
2020-10-21,"PY",0
2020-10-22,"PY",0
